comparison,gse_1,gse_2,containment,jaccard,overlap_count,shared_cuis,title_1,title_2
within_human,GSE44568,GSE44615,1.0,1.0,117,"['C0003060', 'C0003062', 'C0010834', 'C0011435', 'C0012935', 'C0013879', 'C0018330', 'C0020792', 'C0021069', 'C0021135', 'C0028877', 'C0033262', 'C0033618', 'C0033684', 'C0035682', 'C0038164', 'C0040577', 'C0079141', 'C0085177', 'C0086282', 'C0086376', 'C0086418', 'C0106269', 'C0139916', 'C0151904', 'C0162807', 'C0184512', 'C0184551', 'C0205145', 'C0205217', 'C0205396', 'C0221106', 'C0221284', 'C0227088', 'C0230171', 'C0242210', 'C0243107', 'C0268238', 'C0332297', 'C0332453', 'C0332454', 'C0368721', 'C0369073', 'C0370079', 'C0425043', 'C0439105', 'C0439127', 'C0442805', 'C0521449', 'C0524637', 'C0552545', 'C0596611', 'C0600472', 'C0678723', 'C0679932', 'C0872079', 'C0907883', 'C0907884', 'C1101610', 'C1145667', 'C1148886', 'C1159372', 'C1160205', 'C1257994', 'C1328856', 'C1332838', 'C1333198', 'C1335945', 'C1337053', 'C1337054', 'C1418795', 'C1423887', 'C1449705', 'C1511124', 'C1515655', 'C1515926', 'C1521746', 'C1521840', 'C1522002', 'C1527148', 'C1533691', 'C1550043', 'C1624609', 'C1705248', 'C1707660', 'C1708690', 'C1709634', 'C1955941', 'C2346626', 'C2346677', 'C2346714', 'C2349209', 'C2825311', 'C2825314', 'C2827481', 'C2827718', 'C2936239', 'C2986383', 'C3271973', 'C3272452', 'C3540698', 'C3815596', 'C3850096', 'C3884166', 'C4042843', 'C4053868', 'C4235319', 'C4277547', 'C4277675', 'C4318409', 'C4704859', 'C5236002', 'C5236074', 'C5244016', 'C5392113', 'C5419559', 'C5575473']",Identification of mRNAs bound and regulated by human LIN28 proteins and molecular requirements for RNA recognition [RNA-Seq],Identification of mRNAs bound and regulated by human LIN28 proteins and molecular requirements for RNA recognition [PAR-CLIP]
within_human,GSE44377,GSE44379,1.0,1.0,116,"['C0004561', 'C0004909', 'C0007582', 'C0007634', 'C0017260', 'C0023172', 'C0024660', 'C0026661', 'C0030685', 'C0030699', 'C0035143', 'C0035696', 'C0037420', 'C0038348', 'C0038435', 'C0040649', 'C0040710', 'C0040712', 'C0041904', 'C0085177', 'C0085268', 'C0149784', 'C0151904', 'C0205217', 'C0221106', 'C0282498', 'C0332161', 'C0332268', 'C0332281', 'C0333668', 'C0337076', 'C0337246', 'C0391871', 'C0392747', 'C0442805', 'C0443172', 'C0524983', 'C0596519', 'C0596610', 'C0597295', 'C0599946', 'C0679823', 'C0679846', 'C0680255', 'C0723460', 'C0805525', 'C0812409', 'C0871732', 'C0872079', 'C0887945', 'C0887955', 'C0907883', 'C0907884', 'C0920533', 'C0969348', 'C1101610', 'C1136156', 'C1138565', 'C1144026', 'C1157519', 'C1184743', 'C1264633', 'C1283071', 'C1314939', 'C1326956', 'C1333736', 'C1336511', 'C1337053', 'C1337054', 'C1414333', 'C1420099', 'C1442751', 'C1511726', 'C1512977', 'C1516373', 'C1519595', 'C1519613', 'C1519614', 'C1519616', 'C1522240', 'C1523803', 'C1537811', 'C1540171', 'C1546437', 'C1546938', 'C1554103', 'C1704675', 'C1707455', 'C1707520', 'C1718621', 'C1951340', 'C1963578', 'C2249734', 'C2613145', 'C2735349', 'C2825314', 'C2827063', 'C2936483', 'C3245479', 'C3537096', 'C3714741', 'C3815596', 'C3828338', 'C3884166', 'C3894549', 'C3898448', 'C3899739', 'C4042843', 'C4086963', 'C4235501', 'C4521054', 'C4760607', 'C4760636', 'C5236002', 'C5419866', 'C5420783']",Remodeling of Ago2-mRNA interactions upon cellular stress reflects miRNA complementarity and correlates with altered translation rates (part 2),Remodeling of Ago2-mRNA interactions upon cellular stress reflects miRNA complementarity and correlates with altered translation rates (part 4)
within_human,GSE44377,GSE44378,1.0,1.0,116,"['C0004561', 'C0004909', 'C0007582', 'C0007634', 'C0017260', 'C0023172', 'C0024660', 'C0026661', 'C0030685', 'C0030699', 'C0035143', 'C0035696', 'C0037420', 'C0038348', 'C0038435', 'C0040649', 'C0040710', 'C0040712', 'C0041904', 'C0085177', 'C0085268', 'C0149784', 'C0151904', 'C0205217', 'C0221106', 'C0282498', 'C0332161', 'C0332268', 'C0332281', 'C0333668', 'C0337076', 'C0337246', 'C0391871', 'C0392747', 'C0442805', 'C0443172', 'C0524983', 'C0596519', 'C0596610', 'C0597295', 'C0599946', 'C0679823', 'C0679846', 'C0680255', 'C0723460', 'C0805525', 'C0812409', 'C0871732', 'C0872079', 'C0887945', 'C0887955', 'C0907883', 'C0907884', 'C0920533', 'C0969348', 'C1101610', 'C1136156', 'C1138565', 'C1144026', 'C1157519', 'C1184743', 'C1264633', 'C1283071', 'C1314939', 'C1326956', 'C1333736', 'C1336511', 'C1337053', 'C1337054', 'C1414333', 'C1420099', 'C1442751', 'C1511726', 'C1512977', 'C1516373', 'C1519595', 'C1519613', 'C1519614', 'C1519616', 'C1522240', 'C1523803', 'C1537811', 'C1540171', 'C1546437', 'C1546938', 'C1554103', 'C1704675', 'C1707455', 'C1707520', 'C1718621', 'C1951340', 'C1963578', 'C2249734', 'C2613145', 'C2735349', 'C2825314', 'C2827063', 'C2936483', 'C3245479', 'C3537096', 'C3714741', 'C3815596', 'C3828338', 'C3884166', 'C3894549', 'C3898448', 'C3899739', 'C4042843', 'C4086963', 'C4235501', 'C4521054', 'C4760607', 'C4760636', 'C5236002', 'C5419866', 'C5420783']",Remodeling of Ago2-mRNA interactions upon cellular stress reflects miRNA complementarity and correlates with altered translation rates (part 2),Remodeling of Ago2-mRNA interactions upon cellular stress reflects miRNA complementarity and correlates with altered translation rates (part 3)
within_human,GSE44376,GSE44379,1.0,1.0,116,"['C0004561', 'C0004909', 'C0007582', 'C0007634', 'C0017260', 'C0023172', 'C0024660', 'C0026661', 'C0030685', 'C0030699', 'C0035143', 'C0035696', 'C0037420', 'C0038348', 'C0038435', 'C0040649', 'C0040710', 'C0040712', 'C0041904', 'C0085177', 'C0085268', 'C0149784', 'C0151904', 'C0205217', 'C0221106', 'C0282498', 'C0332161', 'C0332268', 'C0332281', 'C0333668', 'C0337076', 'C0337246', 'C0391871', 'C0392747', 'C0442805', 'C0443172', 'C0524983', 'C0596519', 'C0596610', 'C0597295', 'C0599946', 'C0679823', 'C0679846', 'C0680255', 'C0723460', 'C0805525', 'C0812409', 'C0871732', 'C0872079', 'C0887945', 'C0887955', 'C0907883', 'C0907884', 'C0920533', 'C0969348', 'C1101610', 'C1136156', 'C1138565', 'C1144026', 'C1157519', 'C1184743', 'C1264633', 'C1283071', 'C1314939', 'C1326956', 'C1333736', 'C1336511', 'C1337053', 'C1337054', 'C1414333', 'C1420099', 'C1442751', 'C1511726', 'C1512977', 'C1516373', 'C1519595', 'C1519613', 'C1519614', 'C1519616', 'C1522240', 'C1523803', 'C1537811', 'C1540171', 'C1546437', 'C1546938', 'C1554103', 'C1704675', 'C1707455', 'C1707520', 'C1718621', 'C1951340', 'C1963578', 'C2249734', 'C2613145', 'C2735349', 'C2825314', 'C2827063', 'C2936483', 'C3245479', 'C3537096', 'C3714741', 'C3815596', 'C3828338', 'C3884166', 'C3894549', 'C3898448', 'C3899739', 'C4042843', 'C4086963', 'C4235501', 'C4521054', 'C4760607', 'C4760636', 'C5236002', 'C5419866', 'C5420783']",Remodeling of Ago2-mRNA interactions upon cellular stress reflects miRNA complementarity and correlates with altered translation rates (part 1),Remodeling of Ago2-mRNA interactions upon cellular stress reflects miRNA complementarity and correlates with altered translation rates (part 4)
within_human,GSE44378,GSE44379,1.0,1.0,116,"['C0004561', 'C0004909', 'C0007582', 'C0007634', 'C0017260', 'C0023172', 'C0024660', 'C0026661', 'C0030685', 'C0030699', 'C0035143', 'C0035696', 'C0037420', 'C0038348', 'C0038435', 'C0040649', 'C0040710', 'C0040712', 'C0041904', 'C0085177', 'C0085268', 'C0149784', 'C0151904', 'C0205217', 'C0221106', 'C0282498', 'C0332161', 'C0332268', 'C0332281', 'C0333668', 'C0337076', 'C0337246', 'C0391871', 'C0392747', 'C0442805', 'C0443172', 'C0524983', 'C0596519', 'C0596610', 'C0597295', 'C0599946', 'C0679823', 'C0679846', 'C0680255', 'C0723460', 'C0805525', 'C0812409', 'C0871732', 'C0872079', 'C0887945', 'C0887955', 'C0907883', 'C0907884', 'C0920533', 'C0969348', 'C1101610', 'C1136156', 'C1138565', 'C1144026', 'C1157519', 'C1184743', 'C1264633', 'C1283071', 'C1314939', 'C1326956', 'C1333736', 'C1336511', 'C1337053', 'C1337054', 'C1414333', 'C1420099', 'C1442751', 'C1511726', 'C1512977', 'C1516373', 'C1519595', 'C1519613', 'C1519614', 'C1519616', 'C1522240', 'C1523803', 'C1537811', 'C1540171', 'C1546437', 'C1546938', 'C1554103', 'C1704675', 'C1707455', 'C1707520', 'C1718621', 'C1951340', 'C1963578', 'C2249734', 'C2613145', 'C2735349', 'C2825314', 'C2827063', 'C2936483', 'C3245479', 'C3537096', 'C3714741', 'C3815596', 'C3828338', 'C3884166', 'C3894549', 'C3898448', 'C3899739', 'C4042843', 'C4086963', 'C4235501', 'C4521054', 'C4760607', 'C4760636', 'C5236002', 'C5419866', 'C5420783']",Remodeling of Ago2-mRNA interactions upon cellular stress reflects miRNA complementarity and correlates with altered translation rates (part 3),Remodeling of Ago2-mRNA interactions upon cellular stress reflects miRNA complementarity and correlates with altered translation rates (part 4)
within_human,GSE71456,GSE74953,1.0,1.0,116,"['C0002793', 'C0007589', 'C0007600', 'C0007634', 'C0008111', 'C0008633', 'C0008651', 'C0008662', 'C0008666', 'C0011435', 'C0012568', 'C0015219', 'C0015914', 'C0017262', 'C0017337', 'C0017428', 'C0017471', 'C0018590', 'C0022526', 'C0022827', 'C0023977', 'C0024501', 'C0024660', 'C0028877', 'C0029045', 'C0029974', 'C0030013', 'C0035648', 'C0035868', 'C0036866', 'C0037742', 'C0037783', 'C0042834', 'C0043292', 'C0043297', 'C0079429', 'C0086418', 'C0086586', 'C0162658', 'C0178602', 'C0178655', 'C0204727', 'C0205322', 'C0205344', 'C0205409', 'C0220862', 'C0243107', 'C0301630', 'C0333684', 'C0387990', 'C0392756', 'C0544461', 'C0596142', 'C0596150', 'C0596508', 'C0598496', 'C0600644', 'C0678723', 'C0686870', 'C0796351', 'C0805874', 'C0870672', 'C0871161', 'C0872076', 'C0936012', 'C0947647', 'C1113687', 'C1155711', 'C1159442', 'C1171346', 'C1257909', 'C1257912', 'C1261273', 'C1292721', 'C1293152', 'C1300203', 'C1397014', 'C1417679', 'C1441547', 'C1511938', 'C1512140', 'C1512977', 'C1516240', 'C1516348', 'C1516698', 'C1517495', 'C1521970', 'C1522821', 'C1524082', 'C1527148', 'C1547129', 'C1548151', 'C1548355', 'C1704814', 'C1704815', 'C1705920', 'C1817350', 'C2338314', 'C2348040', 'C2350593', 'C2717959', 'C2718310', 'C2945687', 'C3156794', 'C3156948', 'C3858590', 'C3895352', 'C4086963', 'C4318409', 'C4327688', 'C4520819', 'C4551656', 'C4760607', 'C5237005', 'C5239189', 'C5447677']",Derivation and differentiation of haploid human embryonic stem cells [RNA-Seq 1],Derivation and differentiation of haploid human embryonic stem cells [RNA-Seq 2]
within_human,GSE44376,GSE44378,1.0,1.0,116,"['C0004561', 'C0004909', 'C0007582', 'C0007634', 'C0017260', 'C0023172', 'C0024660', 'C0026661', 'C0030685', 'C0030699', 'C0035143', 'C0035696', 'C0037420', 'C0038348', 'C0038435', 'C0040649', 'C0040710', 'C0040712', 'C0041904', 'C0085177', 'C0085268', 'C0149784', 'C0151904', 'C0205217', 'C0221106', 'C0282498', 'C0332161', 'C0332268', 'C0332281', 'C0333668', 'C0337076', 'C0337246', 'C0391871', 'C0392747', 'C0442805', 'C0443172', 'C0524983', 'C0596519', 'C0596610', 'C0597295', 'C0599946', 'C0679823', 'C0679846', 'C0680255', 'C0723460', 'C0805525', 'C0812409', 'C0871732', 'C0872079', 'C0887945', 'C0887955', 'C0907883', 'C0907884', 'C0920533', 'C0969348', 'C1101610', 'C1136156', 'C1138565', 'C1144026', 'C1157519', 'C1184743', 'C1264633', 'C1283071', 'C1314939', 'C1326956', 'C1333736', 'C1336511', 'C1337053', 'C1337054', 'C1414333', 'C1420099', 'C1442751', 'C1511726', 'C1512977', 'C1516373', 'C1519595', 'C1519613', 'C1519614', 'C1519616', 'C1522240', 'C1523803', 'C1537811', 'C1540171', 'C1546437', 'C1546938', 'C1554103', 'C1704675', 'C1707455', 'C1707520', 'C1718621', 'C1951340', 'C1963578', 'C2249734', 'C2613145', 'C2735349', 'C2825314', 'C2827063', 'C2936483', 'C3245479', 'C3537096', 'C3714741', 'C3815596', 'C3828338', 'C3884166', 'C3894549', 'C3898448', 'C3899739', 'C4042843', 'C4086963', 'C4235501', 'C4521054', 'C4760607', 'C4760636', 'C5236002', 'C5419866', 'C5420783']",Remodeling of Ago2-mRNA interactions upon cellular stress reflects miRNA complementarity and correlates with altered translation rates (part 1),Remodeling of Ago2-mRNA interactions upon cellular stress reflects miRNA complementarity and correlates with altered translation rates (part 3)
within_human,GSE44376,GSE44377,1.0,1.0,116,"['C0004561', 'C0004909', 'C0007582', 'C0007634', 'C0017260', 'C0023172', 'C0024660', 'C0026661', 'C0030685', 'C0030699', 'C0035143', 'C0035696', 'C0037420', 'C0038348', 'C0038435', 'C0040649', 'C0040710', 'C0040712', 'C0041904', 'C0085177', 'C0085268', 'C0149784', 'C0151904', 'C0205217', 'C0221106', 'C0282498', 'C0332161', 'C0332268', 'C0332281', 'C0333668', 'C0337076', 'C0337246', 'C0391871', 'C0392747', 'C0442805', 'C0443172', 'C0524983', 'C0596519', 'C0596610', 'C0597295', 'C0599946', 'C0679823', 'C0679846', 'C0680255', 'C0723460', 'C0805525', 'C0812409', 'C0871732', 'C0872079', 'C0887945', 'C0887955', 'C0907883', 'C0907884', 'C0920533', 'C0969348', 'C1101610', 'C1136156', 'C1138565', 'C1144026', 'C1157519', 'C1184743', 'C1264633', 'C1283071', 'C1314939', 'C1326956', 'C1333736', 'C1336511', 'C1337053', 'C1337054', 'C1414333', 'C1420099', 'C1442751', 'C1511726', 'C1512977', 'C1516373', 'C1519595', 'C1519613', 'C1519614', 'C1519616', 'C1522240', 'C1523803', 'C1537811', 'C1540171', 'C1546437', 'C1546938', 'C1554103', 'C1704675', 'C1707455', 'C1707520', 'C1718621', 'C1951340', 'C1963578', 'C2249734', 'C2613145', 'C2735349', 'C2825314', 'C2827063', 'C2936483', 'C3245479', 'C3537096', 'C3714741', 'C3815596', 'C3828338', 'C3884166', 'C3894549', 'C3898448', 'C3899739', 'C4042843', 'C4086963', 'C4235501', 'C4521054', 'C4760607', 'C4760636', 'C5236002', 'C5419866', 'C5420783']",Remodeling of Ago2-mRNA interactions upon cellular stress reflects miRNA complementarity and correlates with altered translation rates (part 1),Remodeling of Ago2-mRNA interactions upon cellular stress reflects miRNA complementarity and correlates with altered translation rates (part 2)
within_human,GSE76712,GSE76717,1.0,1.0,114,"['C0003501', 'C0003506', 'C0003507', 'C0005373', 'C0006660', 'C0006663', 'C0008972', 'C0011435', 'C0013081', 'C0017262', 'C0017263', 'C0017337', 'C0018823', 'C0018833', 'C0020792', 'C0025266', 'C0025360', 'C0025663', 'C0025664', 'C0026264', 'C0027361', 'C0027662', 'C0028877', 'C0030705', 'C0034754', 'C0039795', 'C0040732', 'C0040733', 'C0040960', 'C0052432', 'C0079429', 'C0086418', 'C0087111', 'C0127527', 'C0149630', 'C0152417', 'C0162327', 'C0162635', 'C0162801', 'C0175895', 'C0185117', 'C0190183', 'C0205307', 'C0205396', 'C0225926', 'C0237401', 'C0243107', 'C0302350', 'C0309872', 'C0345001', 'C0425772', 'C0439834', 'C0443327', 'C0444706', 'C0449851', 'C0456984', 'C0557651', 'C0574516', 'C0678723', 'C0723712', 'C0868995', 'C0871511', 'C0917793', 'C0947630', 'C1150694', 'C1160700', 'C1171362', 'C1292734', 'C1294197', 'C1415561', 'C1417679', 'C1427925', 'C1513400', 'C1515670', 'C1517486', 'C1521991', 'C1522326', 'C1527148', 'C1533591', 'C1547427', 'C1550457', 'C1550469', 'C1550655', 'C1551394', 'C1553386', 'C1704302', 'C1705908', 'C1705923', 'C1707455', 'C1707660', 'C2350989', 'C2603343', 'C2825191', 'C2986383', 'C3152252', 'C3178810', 'C3242710', 'C3244125', 'C3245468', 'C3853654', 'C4050308', 'C4053868', 'C4055498', 'C4086963', 'C4318409', 'C4330677', 'C4331422', 'C4476977', 'C4749284', 'C4760607', 'C5237010', 'C5239551', 'C5444885', 'C5552813']","RNA Expression Profile of Calcified Bicuspid, Tricuspid and Normal Human Aortic Valves by RNA Sequencing [BAV]","RNA Expression Profile of Calcified Bicuspid, Tricuspid and Normal Human Aortic Valves by RNA Sequencing [TAV]"
within_human,GSE78959,GSE78960,1.0,1.0,113,"['C0002976', 'C0007992', 'C0009319', 'C0015127', 'C0017639', 'C0019247', 'C0020505', 'C0021368', 'C0025323', 'C0026882', 'C0027882', 'C0029400', 'C0029877', 'C0031330', 'C0031542', 'C0035648', 'C0036866', 'C0037277', 'C0039798', 'C0040712', 'C0041341', 'C0086418', 'C0087111', 'C0151904', 'C0171406', 'C0205169', 'C0205183', 'C0205217', 'C0205250', 'C0205263', 'C0205464', 'C0221106', 'C0221505', 'C0235031', 'C0291147', 'C0302600', 'C0422837', 'C0439855', 'C0442802', 'C0442805', 'C0456984', 'C0521390', 'C0596150', 'C0596611', 'C0596962', 'C0597295', 'C0678723', 'C0679220', 'C0694894', 'C0694895', 'C0752248', 'C0870071', 'C0870672', 'C0870861', 'C0876934', 'C0907533', 'C1113654', 'C1155266', 'C1157519', 'C1254042', 'C1257776', 'C1272677', 'C1307407', 'C1314792', 'C1327440', 'C1367482', 'C1414805', 'C1420092', 'C1453926', 'C1456781', 'C1515672', 'C1519613', 'C1519614', 'C1521970', 'C1522326', 'C1522740', 'C1524003', 'C1533734', 'C1540677', 'C1562189', 'C1704241', 'C1705169', 'C1705285', 'C1706236', 'C1817978', 'C1817997', 'C1854465', 'C1860707', 'C1879547', 'C1880022', 'C1955886', 'C1979599', 'C2245017', 'C2247022', 'C2746052', 'C2754080', 'C3179204', 'C3244125', 'C3537096', 'C3887640', 'C4022803', 'C4042783', 'C4317072', 'C4317139', 'C4318409', 'C4505109', 'C4524736', 'C4526667', 'C4742141', 'C5236002', 'C5669818', 'C5690740', 'C5690812']",Modeling the Neuropathology of Tuberous Sclerosis with Human Stem Cells Reveals a Role for Inflammation and Angiogenic Growth Factors [Cell Model],Modeling the Neuropathology of Tuberous Sclerosis with Human Stem Cells Reveals a Role for Inflammation and Angiogenic Growth Factors [Treatment]
within_human,GSE94528,GSE94999,1.0,1.0,109,"['C0001272', 'C0001688', 'C0004561', 'C0006826', 'C0007634', 'C0014511', 'C0014597', 'C0017337', 'C0020792', 'C0021920', 'C0023172', 'C0026882', 'C0031843', 'C0035280', 'C0035687', 'C0039795', 'C0079429', 'C0087111', 'C0162388', 'C0162771', 'C0171406', 'C0184551', 'C0205396', 'C0221284', 'C0221908', 'C0222648', 'C0226896', 'C0302350', 'C0333117', 'C0376545', 'C0439855', 'C0442027', 'C0524983', 'C0542341', 'C0543419', 'C0596240', 'C0596611', 'C0599733', 'C0600448', 'C0679058', 'C0700205', 'C0723712', 'C0879626', 'C0998265', 'C1159372', 'C1175872', 'C1280500', 'C1282927', 'C1306459', 'C1315032', 'C1318143', 'C1332838', 'C1417679', 'C1419980', 'C1419981', 'C1419992', 'C1421254', 'C1511726', 'C1515926', 'C1521840', 'C1522740', 'C1527415', 'C1538431', 'C1546437', 'C1547140', 'C1547427', 'C1547699', 'C1704241', 'C1705273', 'C1705285', 'C1707660', 'C1709060', 'C1753315', 'C1806781', 'C1883559', 'C2245017', 'C2350002', 'C2610186', 'C2700323', 'C2700640', 'C2707253', 'C2754130', 'C2986383', 'C3245479', 'C3245505', 'C3273629', 'C3538866', 'C3639990', 'C3714741', 'C3887983', 'C3899739', 'C4053868', 'C4277541', 'C4277580', 'C4331307', 'C4505109', 'C4524830', 'C4524831', 'C4524832', 'C4524834', 'C5203340', 'C5205215', 'C5238285', 'C5419559', 'C5444688', 'C5552789', 'C5553007', 'C5555094', 'C5667406']","H3B-8800, a novel oral splicing modulator, induces lethality in spliceosome mutant cancers [K562]","H3B-8800, a novel oral splicing modulator, induces lethality in spliceosome mutant cancers [Nalm-6]"
within_human,GSE47805,GSE47806,1.0,1.0,109,"['C0001272', 'C0001807', 'C0003790', 'C0004083', 'C0004561', 'C0007634', 'C0015161', 'C0017262', 'C0023172', 'C0033578', 'C0034786', 'C0085862', 'C0086222', 'C0086860', 'C0205250', 'C0221284', 'C0242613', 'C0314621', 'C0332284', 'C0332325', 'C0334094', 'C0334227', 'C0376358', 'C0439849', 'C0441712', 'C0456984', 'C0524637', 'C0524983', 'C0580822', 'C0596290', 'C0596306', 'C0599894', 'C0600139', 'C0678836', 'C0684063', 'C0699792', 'C0871740', 'C1145667', 'C1148674', 'C1154409', 'C1155008', 'C1155046', 'C1158950', 'C1159372', 'C1167622', 'C1171362', 'C1176019', 'C1260953', 'C1323350', 'C1324593', 'C1332838', 'C1333224', 'C1367578', 'C1370970', 'C1412322', 'C1419413', 'C1427656', 'C1428431', 'C1436327', 'C1447749', 'C1511124', 'C1514485', 'C1515655', 'C1515670', 'C1521840', 'C1523250', 'C1523326', 'C1547011', 'C1547300', 'C1548760', 'C1550464', 'C1550594', 'C1704735', 'C1704770', 'C1705998', 'C1706376', 'C1720799', 'C1739685', 'C1854269', 'C1879547', 'C1879746', 'C2349975', 'C2610645', 'C2755105', 'C2827757', 'C2949735', 'C2982391', 'C2986815', 'C3244125', 'C3245505', 'C3494264', 'C3641819', 'C3809552', 'C3829683', 'C3893608', 'C3899739', 'C4321505', 'C4329620', 'C4505109', 'C4521304', 'C4521469', 'C4684754', 'C4764257', 'C5237010', 'C5380143', 'C5401020', 'C5419559', 'C5444885', 'C5575229']",LncRNA-dependent mechanisms of androgen receptor-regulated gene activation programs [GRO-seq I],LncRNA-dependent mechanisms of androgen receptor-regulated gene activation programs [GRO-seq II]
within_human,GSE84852,GSE85001,1.0,0.9819819819819819,109,"['C0003015', 'C0007581', 'C0007613', 'C0007621', 'C0011155', 'C0013081', 'C0017262', 'C0021135', 'C0021467', 'C0021469', 'C0022457', 'C0026661', 'C0031843', 'C0033414', 'C0035696', 'C0039798', 'C0040648', 'C0043297', 'C0079427', 'C0086860', 'C0087111', 'C0185117', 'C0205216', 'C0205224', 'C0205263', 'C0231337', 'C0232804', 'C0242379', 'C0242613', 'C0266231', 'C0278252', 'C0332281', 'C0392756', 'C0439064', 'C0441889', 'C0442797', 'C0456079', 'C0542341', 'C0544461', 'C0574895', 'C0580413', 'C0596263', 'C0597611', 'C0598496', 'C0599894', 'C0600449', 'C0684249', 'C0684320', 'C0684321', 'C0726639', 'C0746919', 'C0763464', 'C0887945', 'C0887955', 'C1101610', 'C1154415', 'C1159372', 'C1306460', 'C1325410', 'C1336621', 'C1363945', 'C1414995', 'C1420631', 'C1421517', 'C1423721', 'C1435181', 'C1510538', 'C1519692', 'C1521840', 'C1533691', 'C1537502', 'C1547707', 'C1564654', 'C1566330', 'C1566664', 'C1628982', 'C1699342', 'C1705273', 'C1825598', 'C1836830', 'C1875701', 'C1881483', 'C1999167', 'C1999216', 'C2246244', 'C2248126', 'C2827718', 'C2911684', 'C2917212', 'C3270399', 'C3463820', 'C3549169', 'C3854321', 'C3894547', 'C3898448', 'C4049986', 'C4050503', 'C4235502', 'C4528292', 'C4553183', 'C4684960', 'C4699379', 'C5204434', 'C5237608', 'C5400960', 'C5441977', 'C5544531', 'C5551416', 'C5551417']",Inhibition of TGFÎ²RI as a therapy for GATA4 deficient lung cancers [patient samples],Inhibition of TGFÎ²RI as a therapy for GATA4 deficient lung cancers [RNA-seq]
within_human,GSE81074,GSE81080,1.0,1.0,108,"['C0002793', 'C0002874', 'C0004561', 'C0005839', 'C0005847', 'C0005953', 'C0005955', 'C0007589', 'C0007634', 'C0011155', 'C0014257', 'C0015965', 'C0017262', 'C0018956', 'C0018957', 'C0021135', 'C0023172', 'C0025485', 'C0033052', 'C0033268', 'C0034107', 'C0035330', 'C0037088', 'C0038250', 'C0039585', 'C0050668', 'C0086418', 'C0162429', 'C0171406', 'C0185117', 'C0205409', 'C0205615', 'C0205618', 'C0225336', 'C0225992', 'C0229619', 'C0232117', 'C0243095', 'C0268255', 'C0332161', 'C0332290', 'C0376544', 'C0376678', 'C0387990', 'C0391850', 'C0392761', 'C0439855', 'C0443196', 'C0521457', 'C0524983', 'C0596508', 'C0599156', 'C0669365', 'C0680242', 'C0682906', 'C0729291', 'C0750927', 'C0870134', 'C1113687', 'C1135154', 'C1149454', 'C1159442', 'C1171346', 'C1183499', 'C1415652', 'C1415932', 'C1425328', 'C1428338', 'C1511938', 'C1516050', 'C1517749', 'C1522182', 'C1522740', 'C1524057', 'C1524083', 'C1533691', 'C1548180', 'C1548221', 'C1561593', 'C1623416', 'C1704241', 'C1707455', 'C1709772', 'C1764827', 'C1879547', 'C1880097', 'C1947910', 'C2245017', 'C2346451', 'C2348235', 'C2607943', 'C2700061', 'C2825141', 'C2827718', 'C2911684', 'C2926606', 'C2945687', 'C3714653', 'C3854321', 'C3899739', 'C4019071', 'C4019079', 'C4086236', 'C4318409', 'C4331206', 'C4505109', 'C4699379', 'C4706387']",Differentiation of human embryonic stem cells to HOXA+ hemogenic vasculature that resembles the aorta-gonad-mesonephros,Differentiation of human embryonic stem cells to HOXA+ hemogenic vasculature that resembles the aorta-gonad-mesonephros
within_human,GSE96975,GSE97358,1.0,1.0,107,"['C0001527', 'C0009944', 'C0016030', 'C0016059', 'C0018787', 'C0018799', 'C0021485', 'C0022646', 'C0023884', 'C0023899', 'C0024109', 'C0025914', 'C0025929', 'C0026606', 'C0026809', 'C0030664', 'C0030668', 'C0037083', 'C0039795', 'C0040300', 'C0079189', 'C0083031', 'C0085104', 'C0086418', 'C0087111', 'C0151650', 'C0151654', 'C0162854', 'C0167462', 'C0178784', 'C0203408', 'C0205177', 'C0205469', 'C0221284', 'C0222106', 'C0227614', 'C0227665', 'C0302350', 'C0391978', 'C0412618', 'C0439064', 'C0441655', 'C0441889', 'C0443193', 'C0444099', 'C0456079', 'C0553257', 'C0596138', 'C0597295', 'C0597357', 'C0677042', 'C0721399', 'C0723712', 'C0752312', 'C0919386', 'C0919747', 'C1123023', 'C1150579', 'C1159372', 'C1268110', 'C1272883', 'C1327616', 'C1332762', 'C1332838', 'C1333196', 'C1333340', 'C1334100', 'C1366882', 'C1370600', 'C1413131', 'C1417166', 'C1446614', 'C1448475', 'C1448476', 'C1504308', 'C1511726', 'C1515877', 'C1519615', 'C1521840', 'C1533685', 'C1546437', 'C1546781', 'C1547427', 'C1547707', 'C1699803', 'C1707714', 'C1710082', 'C1742862', 'C1828121', 'C1879547', 'C2700387', 'C3245479', 'C3537152', 'C3714741', 'C3853838', 'C4037972', 'C4037974', 'C4037986', 'C4318409', 'C4520765', 'C4554416', 'C4745169', 'C5237367', 'C5419559', 'C5551416', 'C5551417', 'C5575529']",Integrated target discovery screens identify IL11 as novel therapeutic target for fibrosis [human],Integrated target discovery screens identify IL11 as novel therapeutic target for fibrosis [168 human cardiac fibroblasts]
