ID_human,ID_mouse,mondo_id_human,mondo_id_mouse,score_human,score_mouse,pair_type,depth_human,depth_mouse,lca_depth,tree_distance
GSE57530,GSE89419,MONDO_0005089,MONDO_0005089,1.3478208060355978,2.1046983433488435,matched,1,1,1,0
GSE57530,GSE97489,MONDO_0005089,MONDO_0005089,1.3478208060355978,2.610966458672149,matched,1,1,1,0
GSE57925,GSE58916,MONDO_0009807,MONDO_0009807,1.0144545253837058,1.15052248565767,matched,2,2,2,0
GSE58008,GSE31223,MONDO_0004989,MONDO_0004989,1.6902481993609244,1.5241017579263578,matched,2,2,2,0
GSE58008,GSE41286,MONDO_0004989,MONDO_0004989,1.6902481993609244,1.055383358525064,matched,2,2,2,0
GSE58008,GSE57804,MONDO_0004989,MONDO_0004989,1.6902481993609244,1.5395035340354803,matched,2,2,2,0
GSE58008,GSE72480,MONDO_0004989,MONDO_0004989,1.6902481993609244,2.412380440757405,matched,2,2,2,0
GSE58008,GSE72823,MONDO_0004989,MONDO_0004989,1.6902481993609244,1.5232153344354988,matched,2,2,2,0
GSE58008,GSE77107,MONDO_0004989,MONDO_0004989,1.6902481993609244,1.5455646026401952,matched,2,2,2,0
GSE58008,GSE86301,MONDO_0004989,MONDO_0004989,1.6902481993609244,3.942355102552644,matched,2,2,2,0
GSE58326,GSE31223,MONDO_0004989,MONDO_0004989,2.252031992267663,1.5241017579263578,matched,2,2,2,0
GSE58326,GSE41286,MONDO_0004989,MONDO_0004989,2.252031992267663,1.055383358525064,matched,2,2,2,0
GSE58326,GSE57804,MONDO_0004989,MONDO_0004989,2.252031992267663,1.5395035340354803,matched,2,2,2,0
GSE58326,GSE72480,MONDO_0004989,MONDO_0004989,2.252031992267663,2.412380440757405,matched,2,2,2,0
GSE58326,GSE72823,MONDO_0004989,MONDO_0004989,2.252031992267663,1.5232153344354988,matched,2,2,2,0
GSE58326,GSE77107,MONDO_0004989,MONDO_0004989,2.252031992267663,1.5455646026401952,matched,2,2,2,0
GSE58326,GSE86301,MONDO_0004989,MONDO_0004989,2.252031992267663,3.942355102552644,matched,2,2,2,0
GSE58379,GSE112204,MONDO_0007254,MONDO_0007254,3.206748363406478,1.0232192157333124,matched,2,2,2,0
GSE58379,GSE67071,MONDO_0007254,MONDO_0007254,3.206748363406478,2.288089085126068,matched,2,2,2,0
GSE58379,GSE76075,MONDO_0007254,MONDO_0007254,3.206748363406478,2.630105572809785,matched,2,2,2,0
GSE58379,GSE81941,MONDO_0007254,MONDO_0007254,3.206748363406478,2.6849691676126,matched,2,2,2,0
GSE58379,GSE85810,MONDO_0007254,MONDO_0007254,3.206748363406478,2.08764346080727,matched,2,2,2,0
GSE58586,GSE68472,MONDO_0008170,MONDO_0008170,2.2384778955313567,3.232237888754923,matched,3,3,3,0
GSE58708,GSE31223,MONDO_0004989,MONDO_0004989,4.137125609031153,1.5241017579263578,matched,2,2,2,0
GSE58708,GSE41286,MONDO_0004989,MONDO_0004989,4.137125609031153,1.055383358525064,matched,2,2,2,0
GSE58708,GSE57804,MONDO_0004989,MONDO_0004989,4.137125609031153,1.5395035340354803,matched,2,2,2,0
GSE58708,GSE72480,MONDO_0004989,MONDO_0004989,4.137125609031153,2.412380440757405,matched,2,2,2,0
GSE58708,GSE72823,MONDO_0004989,MONDO_0004989,4.137125609031153,1.5232153344354988,matched,2,2,2,0
GSE58708,GSE77107,MONDO_0004989,MONDO_0004989,4.137125609031153,1.5455646026401952,matched,2,2,2,0
GSE58708,GSE86301,MONDO_0004989,MONDO_0004989,4.137125609031153,3.942355102552644,matched,2,2,2,0
GSE59223,GSE85731,MONDO_0005814,MONDO_0005814,2.533635735317912,4.187895988392337,matched,2,2,2,0
GSE59223,GSE89992,MONDO_0005814,MONDO_0005814,2.533635735317912,1.3146355413731337,matched,2,2,2,0
GSE59290,GSE100276,MONDO_0005575,MONDO_0005575,3.1010825994626385,3.5008860696372697,matched,3,3,3,0
GSE59290,GSE60837,MONDO_0005575,MONDO_0005575,3.1010825994626385,3.7276323927864814,matched,3,3,3,0
GSE59290,GSE78696,MONDO_0005575,MONDO_0005575,3.1010825994626385,4.103834393663368,matched,3,3,3,0
GSE59290,GSE81212,MONDO_0005575,MONDO_0005575,3.1010825994626385,1.4238668989676864,matched,3,3,3,0
GSE59290,GSE86895,MONDO_0005575,MONDO_0005575,3.1010825994626385,2.542893678204769,matched,3,3,3,0
GSE59483,GSE68220,MONDO_0001187,MONDO_0001187,3.925154101282499,2.417962469961965,matched,2,2,2,0
GSE59483,GSE74138,MONDO_0001187,MONDO_0001187,3.925154101282499,1.325259061760668,matched,2,2,2,0
GSE59483,GSE85491,MONDO_0001187,MONDO_0001187,3.925154101282499,1.8316092703389697,matched,2,2,2,0
GSE59483,GSE89823,MONDO_0001187,MONDO_0001187,3.925154101282499,2.8270163999397973,matched,2,2,2,0
GSE59531,GSE31223,MONDO_0004989,MONDO_0004989,3.516783637971223,1.5241017579263578,matched,2,2,2,0
GSE59531,GSE41286,MONDO_0004989,MONDO_0004989,3.516783637971223,1.055383358525064,matched,2,2,2,0
GSE59531,GSE57804,MONDO_0004989,MONDO_0004989,3.516783637971223,1.5395035340354803,matched,2,2,2,0
GSE59531,GSE72480,MONDO_0004989,MONDO_0004989,3.516783637971223,2.412380440757405,matched,2,2,2,0
GSE59531,GSE72823,MONDO_0004989,MONDO_0004989,3.516783637971223,1.5232153344354988,matched,2,2,2,0
GSE59531,GSE77107,MONDO_0004989,MONDO_0004989,3.516783637971223,1.5455646026401952,matched,2,2,2,0
GSE59531,GSE86301,MONDO_0004989,MONDO_0004989,3.516783637971223,3.942355102552644,matched,2,2,2,0
GSE59535,GSE31223,MONDO_0004989,MONDO_0004989,2.5838050882120007,1.5241017579263578,matched,2,2,2,0
GSE59535,GSE41286,MONDO_0004989,MONDO_0004989,2.5838050882120007,1.055383358525064,matched,2,2,2,0
GSE59535,GSE57804,MONDO_0004989,MONDO_0004989,2.5838050882120007,1.5395035340354803,matched,2,2,2,0
GSE59535,GSE72480,MONDO_0004989,MONDO_0004989,2.5838050882120007,2.412380440757405,matched,2,2,2,0
GSE59535,GSE72823,MONDO_0004989,MONDO_0004989,2.5838050882120007,1.5232153344354988,matched,2,2,2,0
GSE59535,GSE77107,MONDO_0004989,MONDO_0004989,2.5838050882120007,1.5455646026401952,matched,2,2,2,0
GSE59535,GSE86301,MONDO_0004989,MONDO_0004989,2.5838050882120007,3.942355102552644,matched,2,2,2,0
GSE59536,GSE31223,MONDO_0004989,MONDO_0004989,1.8869622065698624,1.5241017579263578,matched,2,2,2,0
GSE59536,GSE41286,MONDO_0004989,MONDO_0004989,1.8869622065698624,1.055383358525064,matched,2,2,2,0
GSE59536,GSE57804,MONDO_0004989,MONDO_0004989,1.8869622065698624,1.5395035340354803,matched,2,2,2,0
GSE59536,GSE72480,MONDO_0004989,MONDO_0004989,1.8869622065698624,2.412380440757405,matched,2,2,2,0
GSE59536,GSE72823,MONDO_0004989,MONDO_0004989,1.8869622065698624,1.5232153344354988,matched,2,2,2,0
GSE59536,GSE77107,MONDO_0004989,MONDO_0004989,1.8869622065698624,1.5455646026401952,matched,2,2,2,0
GSE59536,GSE86301,MONDO_0004989,MONDO_0004989,1.8869622065698624,3.942355102552644,matched,2,2,2,0
GSE59612,GSE64411,MONDO_0020665,MONDO_0020665,3.596082955986964,2.293272905924255,matched,1,1,1,0
GSE59612,GSE71493,MONDO_0020665,MONDO_0020665,3.596082955986964,3.425670835208587,matched,1,1,1,0
GSE59612,GSE75300,MONDO_0020665,MONDO_0020665,3.596082955986964,3.673412300773384,matched,1,1,1,0
GSE59612,GSE76184,MONDO_0020665,MONDO_0020665,3.596082955986964,2.907458976408594,matched,1,1,1,0
GSE60065,GSE70031,MONDO_0011996,MONDO_0011996,3.290818847447236,2.0667960145152926,matched,5,5,5,0
GSE60065,GSE76123,MONDO_0011996,MONDO_0011996,3.290818847447236,1.719477574446753,matched,5,5,5,0
GSE60065,GSE79313,MONDO_0011996,MONDO_0011996,3.290818847447236,1.2486287172777422,matched,5,5,5,0
GSE60065,GSE98063,MONDO_0011996,MONDO_0011996,3.290818847447236,1.1762566400237688,matched,5,5,5,0
GSE60106,GSE100276,MONDO_0005575,MONDO_0005575,2.1570814448497497,3.5008860696372697,matched,3,3,3,0
GSE60106,GSE60837,MONDO_0005575,MONDO_0005575,2.1570814448497497,3.7276323927864814,matched,3,3,3,0
GSE60106,GSE78696,MONDO_0005575,MONDO_0005575,2.1570814448497497,4.103834393663368,matched,3,3,3,0
GSE60106,GSE81212,MONDO_0005575,MONDO_0005575,2.1570814448497497,1.4238668989676864,matched,3,3,3,0
GSE60106,GSE86895,MONDO_0005575,MONDO_0005575,2.1570814448497497,2.542893678204769,matched,3,3,3,0
GSE60182,GSE31223,MONDO_0004989,MONDO_0004989,3.6119665268729775,1.5241017579263578,matched,2,2,2,0
GSE60182,GSE41286,MONDO_0004989,MONDO_0004989,3.6119665268729775,1.055383358525064,matched,2,2,2,0
GSE60182,GSE57804,MONDO_0004989,MONDO_0004989,3.6119665268729775,1.5395035340354803,matched,2,2,2,0
GSE60182,GSE72480,MONDO_0004989,MONDO_0004989,3.6119665268729775,2.412380440757405,matched,2,2,2,0
GSE60182,GSE72823,MONDO_0004989,MONDO_0004989,3.6119665268729775,1.5232153344354988,matched,2,2,2,0
GSE60182,GSE77107,MONDO_0004989,MONDO_0004989,3.6119665268729775,1.5455646026401952,matched,2,2,2,0
GSE60182,GSE86301,MONDO_0004989,MONDO_0004989,3.6119665268729775,3.942355102552644,matched,2,2,2,0
GSE60407,GSE100981,MONDO_0009831,MONDO_0009831,3.929144686626484,2.785654046002054,matched,2,2,2,0
GSE60407,GSE106901,MONDO_0009831,MONDO_0009831,3.929144686626484,2.2073039907770218,matched,2,2,2,0
GSE60407,GSE108811,MONDO_0009831,MONDO_0009831,3.929144686626484,3.840439309773752,matched,2,2,2,0
GSE60407,GSE40171,MONDO_0009831,MONDO_0009831,3.929144686626484,3.4669804046272645,matched,2,2,2,0
GSE60407,GSE51372,MONDO_0009831,MONDO_0009831,3.929144686626484,3.4378683463453816,matched,2,2,2,0
GSE60407,GSE63526,MONDO_0009831,MONDO_0009831,3.929144686626484,3.499742311168116,matched,2,2,2,0
GSE60407,GSE66551,MONDO_0009831,MONDO_0009831,3.929144686626484,1.0520368705015588,matched,2,2,2,0
GSE60407,GSE72069,MONDO_0009831,MONDO_0009831,3.929144686626484,1.6538124170262154,matched,2,2,2,0
GSE60407,GSE72990,MONDO_0009831,MONDO_0009831,3.929144686626484,1.7560335187735931,matched,2,2,2,0
GSE60407,GSE74429,MONDO_0009831,MONDO_0009831,3.929144686626484,2.590082974032878,matched,2,2,2,0
GSE60407,GSE74490,MONDO_0009831,MONDO_0009831,3.929144686626484,5.527179305754368,matched,2,2,2,0
GSE60407,GSE76498,MONDO_0009831,MONDO_0009831,3.929144686626484,4.333921116063412,matched,2,2,2,0
GSE60407,GSE76992,MONDO_0009831,MONDO_0009831,3.929144686626484,1.7246120736900592,matched,2,2,2,0
GSE60407,GSE77083,MONDO_0009831,MONDO_0009831,3.929144686626484,4.18424915256352,matched,2,2,2,0
GSE60407,GSE77410,MONDO_0009831,MONDO_0009831,3.929144686626484,1.26695661687392,matched,2,2,2,0
GSE60407,GSE77896,MONDO_0009831,MONDO_0009831,3.929144686626484,2.137767178998666,matched,2,2,2,0
GSE60407,GSE78510,MONDO_0009831,MONDO_0009831,3.929144686626484,5.392618613612327,matched,2,2,2,0
GSE60407,GSE84759,MONDO_0009831,MONDO_0009831,3.929144686626484,3.788488394771003,matched,2,2,2,0
GSE60407,GSE86261,MONDO_0009831,MONDO_0009831,3.929144686626484,4.069892002382243,matched,2,2,2,0
GSE60407,GSE86288,MONDO_0009831,MONDO_0009831,3.929144686626484,2.4115859288256987,matched,2,2,2,0
GSE60407,GSE86568,MONDO_0009831,MONDO_0009831,3.929144686626484,2.529775346247221,matched,2,2,2,0
GSE60407,GSE87388,MONDO_0009831,MONDO_0009831,3.929144686626484,5.446786066050785,matched,2,2,2,0
GSE60407,GSE87606,MONDO_0009831,MONDO_0009831,3.929144686626484,3.8988321676811672,matched,2,2,2,0
GSE60407,GSE89636,MONDO_0009831,MONDO_0009831,3.929144686626484,3.407003707198932,matched,2,2,2,0
GSE60407,GSE90116,MONDO_0009831,MONDO_0009831,3.929144686626484,2.764781132837785,matched,2,2,2,0
GSE60407,GSE90625,MONDO_0009831,MONDO_0009831,3.929144686626484,2.094764112928915,matched,2,2,2,0
GSE60407,GSE93279,MONDO_0009831,MONDO_0009831,3.929144686626484,4.523134346641617,matched,2,2,2,0
GSE60407,GSE93313,MONDO_0009831,MONDO_0009831,3.929144686626484,4.807728386526056,matched,2,2,2,0
GSE60407,GSE94566,MONDO_0009831,MONDO_0009831,3.929144686626484,3.976412664592291,matched,2,2,2,0
GSE60407,GSE98860,MONDO_0009831,MONDO_0009831,3.929144686626484,3.0616703202493327,matched,2,2,2,0
GSE61290,GSE100981,MONDO_0009831,MONDO_0009831,5.32350963759877,2.785654046002054,matched,2,2,2,0
GSE61290,GSE106901,MONDO_0009831,MONDO_0009831,5.32350963759877,2.2073039907770218,matched,2,2,2,0
GSE61290,GSE108811,MONDO_0009831,MONDO_0009831,5.32350963759877,3.840439309773752,matched,2,2,2,0
GSE61290,GSE40171,MONDO_0009831,MONDO_0009831,5.32350963759877,3.4669804046272645,matched,2,2,2,0
GSE61290,GSE51372,MONDO_0009831,MONDO_0009831,5.32350963759877,3.4378683463453816,matched,2,2,2,0
GSE61290,GSE63526,MONDO_0009831,MONDO_0009831,5.32350963759877,3.499742311168116,matched,2,2,2,0
GSE61290,GSE66551,MONDO_0009831,MONDO_0009831,5.32350963759877,1.0520368705015588,matched,2,2,2,0
GSE61290,GSE72069,MONDO_0009831,MONDO_0009831,5.32350963759877,1.6538124170262154,matched,2,2,2,0
GSE61290,GSE72990,MONDO_0009831,MONDO_0009831,5.32350963759877,1.7560335187735931,matched,2,2,2,0
GSE61290,GSE74429,MONDO_0009831,MONDO_0009831,5.32350963759877,2.590082974032878,matched,2,2,2,0
GSE61290,GSE74490,MONDO_0009831,MONDO_0009831,5.32350963759877,5.527179305754368,matched,2,2,2,0
GSE61290,GSE76498,MONDO_0009831,MONDO_0009831,5.32350963759877,4.333921116063412,matched,2,2,2,0
GSE61290,GSE76992,MONDO_0009831,MONDO_0009831,5.32350963759877,1.7246120736900592,matched,2,2,2,0
GSE61290,GSE77083,MONDO_0009831,MONDO_0009831,5.32350963759877,4.18424915256352,matched,2,2,2,0
GSE61290,GSE77410,MONDO_0009831,MONDO_0009831,5.32350963759877,1.26695661687392,matched,2,2,2,0
GSE61290,GSE77896,MONDO_0009831,MONDO_0009831,5.32350963759877,2.137767178998666,matched,2,2,2,0
GSE61290,GSE78510,MONDO_0009831,MONDO_0009831,5.32350963759877,5.392618613612327,matched,2,2,2,0
GSE61290,GSE84759,MONDO_0009831,MONDO_0009831,5.32350963759877,3.788488394771003,matched,2,2,2,0
GSE61290,GSE86261,MONDO_0009831,MONDO_0009831,5.32350963759877,4.069892002382243,matched,2,2,2,0
GSE61290,GSE86288,MONDO_0009831,MONDO_0009831,5.32350963759877,2.4115859288256987,matched,2,2,2,0
GSE61290,GSE86568,MONDO_0009831,MONDO_0009831,5.32350963759877,2.529775346247221,matched,2,2,2,0
GSE61290,GSE87388,MONDO_0009831,MONDO_0009831,5.32350963759877,5.446786066050785,matched,2,2,2,0
GSE61290,GSE87606,MONDO_0009831,MONDO_0009831,5.32350963759877,3.8988321676811672,matched,2,2,2,0
GSE61290,GSE89636,MONDO_0009831,MONDO_0009831,5.32350963759877,3.407003707198932,matched,2,2,2,0
GSE61290,GSE90116,MONDO_0009831,MONDO_0009831,5.32350963759877,2.764781132837785,matched,2,2,2,0
GSE61290,GSE90625,MONDO_0009831,MONDO_0009831,5.32350963759877,2.094764112928915,matched,2,2,2,0
GSE61290,GSE93279,MONDO_0009831,MONDO_0009831,5.32350963759877,4.523134346641617,matched,2,2,2,0
GSE61290,GSE93313,MONDO_0009831,MONDO_0009831,5.32350963759877,4.807728386526056,matched,2,2,2,0
GSE61290,GSE94566,MONDO_0009831,MONDO_0009831,5.32350963759877,3.976412664592291,matched,2,2,2,0
GSE61290,GSE98860,MONDO_0009831,MONDO_0009831,5.32350963759877,3.0616703202493327,matched,2,2,2,0
GSE61727,GSE31223,MONDO_0004989,MONDO_0004989,3.925227850553165,1.5241017579263578,matched,2,2,2,0
GSE61727,GSE41286,MONDO_0004989,MONDO_0004989,3.925227850553165,1.055383358525064,matched,2,2,2,0
GSE61727,GSE57804,MONDO_0004989,MONDO_0004989,3.925227850553165,1.5395035340354803,matched,2,2,2,0
GSE61727,GSE72480,MONDO_0004989,MONDO_0004989,3.925227850553165,2.412380440757405,matched,2,2,2,0
GSE61727,GSE72823,MONDO_0004989,MONDO_0004989,3.925227850553165,1.5232153344354988,matched,2,2,2,0
GSE61727,GSE77107,MONDO_0004989,MONDO_0004989,3.925227850553165,1.5455646026401952,matched,2,2,2,0
GSE61727,GSE86301,MONDO_0004989,MONDO_0004989,3.925227850553165,3.942355102552644,matched,2,2,2,0
GSE62093,GSE68472,MONDO_0008170,MONDO_0008170,4.984779079399629,3.232237888754923,matched,3,3,3,0
GSE62121,GSE70031,MONDO_0011996,MONDO_0011996,2.057335687013709,2.0667960145152926,matched,5,5,5,0
GSE62121,GSE76123,MONDO_0011996,MONDO_0011996,2.057335687013709,1.719477574446753,matched,5,5,5,0
GSE62121,GSE79313,MONDO_0011996,MONDO_0011996,2.057335687013709,1.2486287172777422,matched,5,5,5,0
GSE62121,GSE98063,MONDO_0011996,MONDO_0011996,2.057335687013709,1.1762566400237688,matched,5,5,5,0
GSE62190,GSE100820,MONDO_0018874,MONDO_0018874,4.616381718519622,2.991231406337651,matched,5,5,5,0
GSE62190,GSE105159,MONDO_0018874,MONDO_0018874,4.616381718519622,4.685460422990524,matched,5,5,5,0
GSE62190,GSE48048,MONDO_0018874,MONDO_0018874,4.616381718519622,3.927472384547234,matched,5,5,5,0
GSE62190,GSE49087,MONDO_0018874,MONDO_0018874,4.616381718519622,4.573681714332924,matched,5,5,5,0
GSE62190,GSE49088,MONDO_0018874,MONDO_0018874,4.616381718519622,4.394218452802569,matched,5,5,5,0
GSE62190,GSE57147,MONDO_0018874,MONDO_0018874,4.616381718519622,3.3293446737709025,matched,5,5,5,0
GSE62190,GSE63312,MONDO_0018874,MONDO_0018874,4.616381718519622,4.460140980264469,matched,5,5,5,0
GSE62190,GSE65383,MONDO_0018874,MONDO_0018874,4.616381718519622,3.085891003287954,matched,5,5,5,0
GSE62190,GSE68461,MONDO_0018874,MONDO_0018874,4.616381718519622,4.415234629264566,matched,5,5,5,0
GSE62190,GSE68462,MONDO_0018874,MONDO_0018874,4.616381718519622,2.872725846737414,matched,5,5,5,0
GSE62190,GSE71185,MONDO_0018874,MONDO_0018874,4.616381718519622,3.325328582854062,matched,5,5,5,0
GSE62190,GSE71531,MONDO_0018874,MONDO_0018874,4.616381718519622,3.81124235629158,matched,5,5,5,0
GSE62190,GSE72737,MONDO_0018874,MONDO_0018874,4.616381718519622,4.228415228932517,matched,5,5,5,0
GSE62190,GSE74018,MONDO_0018874,MONDO_0018874,4.616381718519622,3.7791955624791607,matched,5,5,5,0
GSE62190,GSE77846,MONDO_0018874,MONDO_0018874,4.616381718519622,4.416917385996621,matched,5,5,5,0
GSE62190,GSE77847,MONDO_0018874,MONDO_0018874,4.616381718519622,4.414218732471825,matched,5,5,5,0
GSE62190,GSE77967,MONDO_0018874,MONDO_0018874,4.616381718519622,1.980944618941855,matched,5,5,5,0
GSE62190,GSE78691,MONDO_0018874,MONDO_0018874,4.616381718519622,3.436333055630881,matched,5,5,5,0
GSE62190,GSE79068,MONDO_0018874,MONDO_0018874,4.616381718519622,4.053585190130817,matched,5,5,5,0
GSE62190,GSE80745,MONDO_0018874,MONDO_0018874,4.616381718519622,4.354018358994531,matched,5,5,5,0
GSE62190,GSE81329,MONDO_0018874,MONDO_0018874,4.616381718519622,4.3282380718451625,matched,5,5,5,0
GSE62190,GSE81420,MONDO_0018874,MONDO_0018874,4.616381718519622,4.672255011508943,matched,5,5,5,0
GSE62190,GSE81421,MONDO_0018874,MONDO_0018874,4.616381718519622,4.555775039759062,matched,5,5,5,0
GSE62190,GSE85193,MONDO_0018874,MONDO_0018874,4.616381718519622,4.16837069433296,matched,5,5,5,0
GSE62190,GSE87870,MONDO_0018874,MONDO_0018874,4.616381718519622,4.9152276967838535,matched,5,5,5,0
GSE62190,GSE88905,MONDO_0018874,MONDO_0018874,4.616381718519622,3.5580997999231685,matched,5,5,5,0
GSE62190,GSE90136,MONDO_0018874,MONDO_0018874,4.616381718519622,3.926579939355463,matched,5,5,5,0
GSE62190,GSE94840,MONDO_0018874,MONDO_0018874,4.616381718519622,3.5503852489935657,matched,5,5,5,0
GSE62190,GSE96061,MONDO_0018874,MONDO_0018874,4.616381718519622,2.8893112689031697,matched,5,5,5,0
GSE62190,GSE97078,MONDO_0018874,MONDO_0018874,4.616381718519622,2.552996681043492,matched,5,5,5,0
GSE62190,GSE97389,MONDO_0018874,MONDO_0018874,4.616381718519622,3.826421464669248,matched,5,5,5,0
GSE62190,GSE97450,MONDO_0018874,MONDO_0018874,4.616381718519622,3.769088585457327,matched,5,5,5,0
GSE62212,GSE79889,MONDO_0018177,MONDO_0018177,2.7971085335394013,2.091821608152164,matched,4,4,4,0
GSE62212,GSE90459,MONDO_0018177,MONDO_0018177,2.7971085335394013,4.834907786175387,matched,4,4,4,0
GSE62563,GSE102345,MONDO_0100342,MONDO_0100342,4.017561815078397,4.116155063299962,matched,2,2,2,0
GSE62563,GSE46688,MONDO_0100342,MONDO_0100342,4.017561815078397,4.190608660463423,matched,2,2,2,0
GSE62563,GSE63853,MONDO_0100342,MONDO_0100342,4.017561815078397,2.5947091579800934,matched,2,2,2,0
GSE62563,GSE75589,MONDO_0100342,MONDO_0100342,4.017561815078397,3.8467304571481216,matched,2,2,2,0
GSE62563,GSE79437,MONDO_0100342,MONDO_0100342,4.017561815078397,4.083866177471436,matched,2,2,2,0
GSE62563,GSE80087,MONDO_0100342,MONDO_0100342,4.017561815078397,3.275844405550001,matched,2,2,2,0
GSE62563,GSE94239,MONDO_0100342,MONDO_0100342,4.017561815078397,2.94058323230958,matched,2,2,2,0
GSE62731,GSE79889,MONDO_0018177,MONDO_0018177,4.317659549743061,2.091821608152164,matched,4,4,4,0
GSE62731,GSE90459,MONDO_0018177,MONDO_0018177,4.317659549743061,4.834907786175387,matched,4,4,4,0
GSE62789,GSE31223,MONDO_0004989,MONDO_0004989,2.8878915501888875,1.5241017579263578,matched,2,2,2,0
GSE62789,GSE41286,MONDO_0004989,MONDO_0004989,2.8878915501888875,1.055383358525064,matched,2,2,2,0
GSE62789,GSE57804,MONDO_0004989,MONDO_0004989,2.8878915501888875,1.5395035340354803,matched,2,2,2,0
GSE62789,GSE72480,MONDO_0004989,MONDO_0004989,2.8878915501888875,2.412380440757405,matched,2,2,2,0
GSE62789,GSE72823,MONDO_0004989,MONDO_0004989,2.8878915501888875,1.5232153344354988,matched,2,2,2,0
GSE62789,GSE77107,MONDO_0004989,MONDO_0004989,2.8878915501888875,1.5455646026401952,matched,2,2,2,0
GSE62789,GSE86301,MONDO_0004989,MONDO_0004989,2.8878915501888875,3.942355102552644,matched,2,2,2,0
GSE62905,GSE42605,MONDO_0002516,MONDO_0002516,1.7544157291191624,1.239593237127516,matched,1,1,1,0
GSE62966,GSE112204,MONDO_0007254,MONDO_0007254,2.768146490230464,1.0232192157333124,matched,2,2,2,0
GSE62966,GSE67071,MONDO_0007254,MONDO_0007254,2.768146490230464,2.288089085126068,matched,2,2,2,0
GSE62966,GSE76075,MONDO_0007254,MONDO_0007254,2.768146490230464,2.630105572809785,matched,2,2,2,0
GSE62966,GSE81941,MONDO_0007254,MONDO_0007254,2.768146490230464,2.6849691676126,matched,2,2,2,0
GSE62966,GSE85810,MONDO_0007254,MONDO_0007254,2.768146490230464,2.08764346080727,matched,2,2,2,0
GSE63122,GSE38539,MONDO_0002108,MONDO_0002108,2.275161662538266,2.80346972569896,matched,2,2,2,0
GSE63122,GSE54113,MONDO_0002108,MONDO_0002108,2.275161662538266,1.2030454559135486,matched,2,2,2,0
GSE63122,GSE85648,MONDO_0002108,MONDO_0002108,2.275161662538266,2.447948055629205,matched,2,2,2,0
GSE63122,GSE95016,MONDO_0002108,MONDO_0002108,2.275161662538266,1.638849092460794,matched,2,2,2,0
GSE63122,GSE98690,MONDO_0002108,MONDO_0002108,2.275161662538266,2.010586524670061,matched,2,2,2,0
GSE63124,GSE100981,MONDO_0009831,MONDO_0009831,2.755433137388155,2.785654046002054,matched,2,2,2,0
GSE63124,GSE106901,MONDO_0009831,MONDO_0009831,2.755433137388155,2.2073039907770218,matched,2,2,2,0
GSE63124,GSE108811,MONDO_0009831,MONDO_0009831,2.755433137388155,3.840439309773752,matched,2,2,2,0
GSE63124,GSE40171,MONDO_0009831,MONDO_0009831,2.755433137388155,3.4669804046272645,matched,2,2,2,0
GSE63124,GSE51372,MONDO_0009831,MONDO_0009831,2.755433137388155,3.4378683463453816,matched,2,2,2,0
GSE63124,GSE63526,MONDO_0009831,MONDO_0009831,2.755433137388155,3.499742311168116,matched,2,2,2,0
GSE63124,GSE66551,MONDO_0009831,MONDO_0009831,2.755433137388155,1.0520368705015588,matched,2,2,2,0
GSE63124,GSE72069,MONDO_0009831,MONDO_0009831,2.755433137388155,1.6538124170262154,matched,2,2,2,0
GSE63124,GSE72990,MONDO_0009831,MONDO_0009831,2.755433137388155,1.7560335187735931,matched,2,2,2,0
GSE63124,GSE74429,MONDO_0009831,MONDO_0009831,2.755433137388155,2.590082974032878,matched,2,2,2,0
GSE63124,GSE74490,MONDO_0009831,MONDO_0009831,2.755433137388155,5.527179305754368,matched,2,2,2,0
GSE63124,GSE76498,MONDO_0009831,MONDO_0009831,2.755433137388155,4.333921116063412,matched,2,2,2,0
GSE63124,GSE76992,MONDO_0009831,MONDO_0009831,2.755433137388155,1.7246120736900592,matched,2,2,2,0
GSE63124,GSE77083,MONDO_0009831,MONDO_0009831,2.755433137388155,4.18424915256352,matched,2,2,2,0
GSE63124,GSE77410,MONDO_0009831,MONDO_0009831,2.755433137388155,1.26695661687392,matched,2,2,2,0
GSE63124,GSE77896,MONDO_0009831,MONDO_0009831,2.755433137388155,2.137767178998666,matched,2,2,2,0
GSE63124,GSE78510,MONDO_0009831,MONDO_0009831,2.755433137388155,5.392618613612327,matched,2,2,2,0
GSE63124,GSE84759,MONDO_0009831,MONDO_0009831,2.755433137388155,3.788488394771003,matched,2,2,2,0
GSE63124,GSE86261,MONDO_0009831,MONDO_0009831,2.755433137388155,4.069892002382243,matched,2,2,2,0
GSE63124,GSE86288,MONDO_0009831,MONDO_0009831,2.755433137388155,2.4115859288256987,matched,2,2,2,0
GSE63124,GSE86568,MONDO_0009831,MONDO_0009831,2.755433137388155,2.529775346247221,matched,2,2,2,0
GSE63124,GSE87388,MONDO_0009831,MONDO_0009831,2.755433137388155,5.446786066050785,matched,2,2,2,0
GSE63124,GSE87606,MONDO_0009831,MONDO_0009831,2.755433137388155,3.8988321676811672,matched,2,2,2,0
GSE63124,GSE89636,MONDO_0009831,MONDO_0009831,2.755433137388155,3.407003707198932,matched,2,2,2,0
GSE63124,GSE90116,MONDO_0009831,MONDO_0009831,2.755433137388155,2.764781132837785,matched,2,2,2,0
GSE63124,GSE90625,MONDO_0009831,MONDO_0009831,2.755433137388155,2.094764112928915,matched,2,2,2,0
