ID,term,depth,coverage,n_ancestors,n_ancestors_hit
GSE78918,MONDO_0005494,5,0.7777777777777778,9,7
GSE76433,MONDO_0005494,5,0.7777777777777778,9,7
GSE90519,MONDO_0005494,5,0.7777777777777778,9,7
GSE74417,MONDO_0005494,5,0.7777777777777778,9,7
GSE73527,MONDO_0005494,5,0.8888888888888888,9,8
GSE59810,MONDO_0005494,5,0.6666666666666666,9,6
GSE93057,MONDO_0005494,5,0.8888888888888888,9,8
GSE89225,MONDO_0005494,5,0.7777777777777778,9,7
GSE75130,MONDO_0005494,5,0.8888888888888888,9,8
GSE47462,MONDO_0005494,5,0.8888888888888888,9,8
GSE75688,MONDO_0005494,5,0.8888888888888888,9,8
GSE95375,MONDO_0005494,5,0.7777777777777778,9,7
GSE85557,MONDO_0005494,5,0.3333333333333333,9,3
GSE52643,MONDO_0005494,5,0.8888888888888888,9,8
GSE71960,MONDO_0005494,5,0.7777777777777778,9,7
GSE56022,MONDO_0005494,5,0.7777777777777778,9,7
GSE33776,MONDO_0005494,5,0.7777777777777778,9,7
GSE96860,MONDO_0005494,5,0.7777777777777778,9,7
GSE80297,MONDO_0005494,5,0.8888888888888888,9,8
GSE125802,MONDO_0005494,5,0.7777777777777778,9,7
GSE95293,MONDO_0005494,5,0.7777777777777778,9,7
GSE40049,MONDO_0005494,5,0.8888888888888888,9,8
GSE42948,MONDO_0005494,5,0.8888888888888888,9,8
GSE72524,MONDO_0005494,5,0.7777777777777778,9,7
GSE58708,MONDO_0005494,5,0.8888888888888888,9,8
GSE78527,MONDO_0005494,5,0.7777777777777778,9,7
GSE44052,MONDO_0005494,5,0.7777777777777778,9,7
GSE76453,MONDO_0005494,5,0.7777777777777778,9,7
GSE73526,MONDO_0005494,5,0.7777777777777778,9,7
GSE61727,MONDO_0005494,5,0.7777777777777778,9,7
GSE100925,MONDO_0005494,5,0.7777777777777778,9,7
GSE68815,MONDO_0005494,5,0.7777777777777778,9,7
GSE64367,MONDO_0005494,5,0.7777777777777778,9,7
GSE70404,MONDO_0005494,5,0.7777777777777778,9,7
GSE37918,MONDO_0005494,5,0.7777777777777778,9,7
GSE51827,MONDO_0005494,5,0.8888888888888888,9,8
GSE99596,MONDO_0005494,5,0.8888888888888888,9,8
GSE43726,MONDO_0005494,5,0.7777777777777778,9,7
GSE29119,MONDO_0005494,5,0.8888888888888888,9,8
GSE56882,MONDO_0005494,5,0.7777777777777778,9,7
GSE92910,MONDO_0005494,5,0.7777777777777778,9,7
GSE45732,MONDO_0005494,5,0.7777777777777778,9,7
GSE77179,MONDO_0005494,5,0.7777777777777778,9,7
GSE68358,MONDO_0005494,5,0.8888888888888888,9,8
GSE80722,MONDO_0005494,5,0.7777777777777778,9,7
GSE103850,MONDO_0005494,5,0.8888888888888888,9,8
GSE107762,MONDO_0005494,5,0.7777777777777778,9,7
GSE84577,MONDO_0005494,5,0.7777777777777778,9,7
GSE92943,MONDO_0005494,5,0.7777777777777778,9,7
GSE87517,MONDO_0005494,5,0.8888888888888888,9,8
GSE45419,MONDO_0005494,5,0.7777777777777778,9,7
GSE74718,MONDO_0005494,5,0.7777777777777778,9,7
GSE81162,MONDO_0005494,5,0.7777777777777778,9,7
GSE74981,MONDO_0005494,5,0.7777777777777778,9,7
GSE75168,MONDO_0005494,5,0.7777777777777778,9,7
GSE45202,MONDO_0005494,5,0.7777777777777778,9,7
GSE63721,MONDO_0005494,5,0.7777777777777778,9,7
GSE75741,MONDO_0005494,5,0.7777777777777778,9,7
GSE75742,MONDO_0005494,5,0.7777777777777778,9,7
GSE58379,MONDO_0005494,5,0.7777777777777778,9,7
GSE114725,MONDO_0005494,5,0.7777777777777778,9,7
GSE74031,MONDO_0005494,5,0.7777777777777778,9,7
GSE55807,MONDO_0005494,5,0.7777777777777778,9,7
GSE80333,MONDO_0005494,5,0.8888888888888888,9,8
GSE59855,MONDO_0005496,4,0.2222222222222222,9,2
GSE20116,MONDO_0005515,2,0.0,2,0
GSE51415,MONDO_0005515,2,0.5,2,1
GSE79183,MONDO_0005515,2,0.5,2,1
GSE57254,MONDO_0005515,2,0.5,2,1
GSE72627,MONDO_0005515,2,0.0,2,0
GSE70665,MONDO_0005515,2,0.0,2,0
GSE54159,MONDO_0005517,2,0.8,5,4
GSE63381,MONDO_0005517,2,0.6,5,3
GSE68799,MONDO_0005517,2,0.4,5,2
GSE95750,MONDO_0005517,2,0.4,5,2
GSE102349,MONDO_0005517,2,0.4,5,2
GSE92874,MONDO_0005517,2,0.2,5,1
GSE75719,MONDO_0005517,2,0.2,5,1
GSE84697,MONDO_0005549,4,0.8571428571428571,7,6
GSE63183,MONDO_0005549,4,0.8571428571428571,7,6
GSE66879,MONDO_0005549,4,0.8571428571428571,7,6
GSE59066,MONDO_0005549,4,0.7142857142857143,7,5
GSE64399,MONDO_0005549,4,0.7142857142857143,7,5
GSE107848,MONDO_0005549,4,0.8571428571428571,7,6
GSE69197,MONDO_0005549,4,0.7142857142857143,7,5
GSE66741,MONDO_0005549,4,0.7142857142857143,7,5
GSE74958,MONDO_0005549,4,0.8571428571428571,7,6
GSE24455,MONDO_0005549,4,0.5714285714285714,7,4
GSE102101,MONDO_0005549,4,0.5714285714285714,7,4
GSE76199,MONDO_0005549,4,0.5714285714285714,7,4
GSE64451,MONDO_0005549,4,0.8571428571428571,7,6
GSE85897,MONDO_0005549,4,0.8571428571428571,7,6
GSE70602,MONDO_0005549,4,0.8571428571428571,7,6
GSE70544,MONDO_0005549,4,0.5714285714285714,7,4
GSE102097,MONDO_0005549,4,0.14285714285714285,7,1
GSE67237,MONDO_0005549,4,0.5714285714285714,7,4
GSE74450,MONDO_0005549,4,0.5714285714285714,7,4
GSE50760,MONDO_0005575,3,0.6666666666666666,3,2
GSE90830,MONDO_0005575,3,0.6666666666666666,3,2
GSE104836,MONDO_0005575,3,0.6666666666666666,3,2
GSE76307,MONDO_0005575,3,0.6666666666666666,3,2
GSE52429,MONDO_0005575,3,0.6666666666666666,3,2
GSE76987,MONDO_0005575,3,0.6666666666666666,3,2
GSE90944,MONDO_0005575,3,0.6666666666666666,3,2
GSE79395,MONDO_0005575,3,0.6666666666666666,3,2
GSE72820,MONDO_0005575,3,0.6666666666666666,3,2
GSE77737,MONDO_0005575,3,0.6666666666666666,3,2
GSE96914,MONDO_0005575,3,0.6666666666666666,3,2
GSE29580,MONDO_0005575,3,0.6666666666666666,3,2
GSE87400,MONDO_0005575,3,0.6666666666666666,3,2
GSE91000,MONDO_0005575,3,0.6666666666666666,3,2
GSE43550,MONDO_0005575,3,0.6666666666666666,3,2
GSE69415,MONDO_0005575,3,0.6666666666666666,3,2
GSE56660,MONDO_0005575,3,0.6666666666666666,3,2
GSE63776,MONDO_0005575,3,0.6666666666666666,3,2
GSE95132,MONDO_0005575,3,0.6666666666666666,3,2
GSE95513,MONDO_0005575,3,0.6666666666666666,3,2
GSE72631,MONDO_0005575,3,0.6666666666666666,3,2
GSE85685,MONDO_0005575,3,0.6666666666666666,3,2
GSE88945,MONDO_0005575,3,0.6666666666666666,3,2
GSE59290,MONDO_0005575,3,0.6666666666666666,3,2
GSE77635,MONDO_0005575,3,0.6666666666666666,3,2
GSE45332,MONDO_0005575,3,0.6666666666666666,3,2
GSE78195,MONDO_0005575,3,0.6666666666666666,3,2
GSE84902,MONDO_0005575,3,0.6666666666666666,3,2
GSE71511,MONDO_0005575,3,0.6666666666666666,3,2
GSE69333,MONDO_0005575,3,0.6666666666666666,3,2
GSE39068,MONDO_0005575,3,0.6666666666666666,3,2
GSE79928,MONDO_0005575,3,0.6666666666666666,3,2
GSE33782,MONDO_0005575,3,0.6666666666666666,3,2
GSE89729,MONDO_0005575,3,0.6666666666666666,3,2
GSE67109,MONDO_0005575,3,0.6666666666666666,3,2
GSE59223,MONDO_0005575,3,0.6666666666666666,3,2
GSE73318,MONDO_0005575,3,0.6666666666666666,3,2
GSE69036,MONDO_0005575,3,0.6666666666666666,3,2
GSE72577,MONDO_0005575,3,0.6666666666666666,3,2
GSE60939,MONDO_0005575,3,0.6666666666666666,3,2
GSE60106,MONDO_0005575,3,0.6666666666666666,3,2
GSE53172,MONDO_0005575,3,0.6666666666666666,3,2
GSE67931,MONDO_0005575,3,0.6666666666666666,3,2
GSE106696,MONDO_0005575,3,0.6666666666666666,3,2
GSE68297,MONDO_0005575,3,0.6666666666666666,3,2
GSE79249,MONDO_0005575,3,0.6666666666666666,3,2
GSE74369,MONDO_0005575,3,0.6666666666666666,3,2
GSE101526,MONDO_0005575,3,0.6666666666666666,3,2
GSE95499,MONDO_0005575,3,0.6666666666666666,3,2
GSE30786,MONDO_0005575,3,0.6666666666666666,3,2
GSE86219,MONDO_0005575,3,0.6666666666666666,3,2
GSE86221,MONDO_0005575,3,0.6666666666666666,3,2
GSE95605,MONDO_0005575,3,0.6666666666666666,3,2
GSE77250,MONDO_0005575,3,0.3333333333333333,3,1
GSE75962,MONDO_0005575,3,0.6666666666666666,3,2
GSE86165,MONDO_0005575,3,0.6666666666666666,3,2
GSE89124,MONDO_0005575,3,0.3333333333333333,3,1
GSE101968,MONDO_0005575,3,0.3333333333333333,3,1
GSE99317,MONDO_0005575,3,0.3333333333333333,3,1
GSE82147,MONDO_0005575,3,0.3333333333333333,3,1
GSE58989,MONDO_0005575,3,0.6666666666666666,3,2
GSE101668,MONDO_0005575,3,0.6666666666666666,3,2
GSE45162,MONDO_0005575,3,0.6666666666666666,3,2
GSE36070,MONDO_0005575,3,0.6666666666666666,3,2
GSE57961,MONDO_0005575,3,0.6666666666666666,3,2
GSE77312,MONDO_0005575,3,0.3333333333333333,3,1
GSE58507,MONDO_0005575,3,0.3333333333333333,3,1
GSE73317,MONDO_0005575,3,0.3333333333333333,3,1
GSE82207,MONDO_0005575,3,0.3333333333333333,3,1
GSE99821,MONDO_0005575,3,0.3333333333333333,3,1
GSE86564,MONDO_0005575,3,0.3333333333333333,3,1
GSE83939,MONDO_0005575,3,0.3333333333333333,3,1
GSE86563,MONDO_0005575,3,0.3333333333333333,3,1
GSE86562,MONDO_0005575,3,0.3333333333333333,3,1
GSE63950,MONDO_0005575,3,0.3333333333333333,3,1
GSE90796,MONDO_0005575,3,0.3333333333333333,3,1
GSE64017,MONDO_0005575,3,0.3333333333333333,3,1
GSE46622,MONDO_0005575,3,0.3333333333333333,3,1
GSE66036,MONDO_0005575,3,0.3333333333333333,3,1
GSE97768,MONDO_0005575,3,0.3333333333333333,3,1
GSE81194,MONDO_0005575,3,0.3333333333333333,3,1
GSE81429,MONDO_0005575,3,0.3333333333333333,3,1
GSE81513,MONDO_0005575,3,0.6666666666666666,3,2
GSE93656,MONDO_0005575,3,0.3333333333333333,3,1
GSE52695,MONDO_0005575,3,0.0,3,0
GSE79669,MONDO_0005575,3,0.6666666666666666,3,2
GSE72955,MONDO_0005575,3,0.3333333333333333,3,1
GSE29968,MONDO_0005580,3,0.8571428571428571,7,6
GSE62909,MONDO_0005580,3,0.5714285714285714,7,4
GSE76860,MONDO_0005580,3,0.42857142857142855,7,3
GSE65335,MONDO_0005580,3,0.5714285714285714,7,4
GSE32424,MONDO_0005580,3,0.8571428571428571,7,6
GSE81812,MONDO_0005580,3,0.7142857142857143,7,5
GSE94869,MONDO_0005580,3,0.5714285714285714,7,4
GSE58135,MONDO_0005590,3,0.875,8,7
GSE94493,MONDO_0005590,3,0.75,8,6
GSE52194,MONDO_0005590,3,0.75,8,6
GSE48213,MONDO_0005590,3,0.75,8,6
GSE99060,MONDO_0005590,3,0.75,8,6
GSE87517,MONDO_0005590,3,0.875,8,7
GSE95304,MONDO_0005590,3,0.75,8,6
GSE74417,MONDO_0005590,3,0.625,8,5
GSE89225,MONDO_0005590,3,0.625,8,5
GSE93057,MONDO_0005590,3,0.75,8,6
GSE47462,MONDO_0005590,3,0.75,8,6
GSE40049,MONDO_0005590,3,0.875,8,7
GSE52643,MONDO_0005590,3,0.75,8,6
GSE42948,MONDO_0005590,3,0.75,8,6
GSE95293,MONDO_0005590,3,0.625,8,5
GSE33776,MONDO_0005590,3,0.625,8,5
GSE80297,MONDO_0005590,3,0.75,8,6
GSE96860,MONDO_0005590,3,0.625,8,5
GSE36863,MONDO_0005590,3,0.75,8,6
GSE66301,MONDO_0005590,3,0.5,8,4
GSE72524,MONDO_0005590,3,0.625,8,5
GSE58708,MONDO_0005590,3,0.75,8,6
GSE78527,MONDO_0005590,3,0.625,8,5
GSE73526,MONDO_0005590,3,0.625,8,5
GSE75688,MONDO_0005590,3,0.75,8,6
GSE44052,MONDO_0005590,3,0.625,8,5
GSE80722,MONDO_0005590,3,0.625,8,5
GSE64367,MONDO_0005590,3,0.625,8,5
GSE69240,MONDO_0005590,3,0.875,8,7
GSE68815,MONDO_0005590,3,0.625,8,5
GSE61727,MONDO_0005590,3,0.625,8,5
GSE76453,MONDO_0005590,3,0.625,8,5
GSE68358,MONDO_0005590,3,0.75,8,6
GSE29119,MONDO_0005590,3,0.75,8,6
GSE51827,MONDO_0005590,3,0.75,8,6
GSE85579,MONDO_0005590,3,0.75,8,6
GSE70404,MONDO_0005590,3,0.625,8,5
GSE78011,MONDO_0005590,3,0.625,8,5
GSE37918,MONDO_0005590,3,0.625,8,5
GSE100925,MONDO_0005590,3,0.625,8,5
GSE99596,MONDO_0005590,3,0.75,8,6
GSE43726,MONDO_0005590,3,0.625,8,5
GSE73527,MONDO_0005590,3,0.75,8,6
GSE56882,MONDO_0005590,3,0.625,8,5
GSE103850,MONDO_0005590,3,0.75,8,6
GSE81162,MONDO_0005590,3,0.625,8,5
GSE77179,MONDO_0005590,3,0.625,8,5
GSE84577,MONDO_0005590,3,0.625,8,5
GSE92910,MONDO_0005590,3,0.625,8,5
GSE75130,MONDO_0005590,3,0.875,8,7
GSE125802,MONDO_0005590,3,0.625,8,5
GSE92943,MONDO_0005590,3,0.625,8,5
GSE53532,MONDO_0005590,3,0.75,8,6
GSE75168,MONDO_0005590,3,0.625,8,5
GSE60182,MONDO_0005590,3,0.75,8,6
GSE107762,MONDO_0005590,3,0.625,8,5
GSE114725,MONDO_0005590,3,0.625,8,5
GSE45732,MONDO_0005590,3,0.625,8,5
GSE74981,MONDO_0005590,3,0.625,8,5
GSE74718,MONDO_0005590,3,0.625,8,5
GSE80333,MONDO_0005590,3,0.75,8,6
GSE55807,MONDO_0005590,3,0.625,8,5
GSE75741,MONDO_0005590,3,0.625,8,5
GSE45202,MONDO_0005590,3,0.625,8,5
GSE76433,MONDO_0005590,3,0.625,8,5
GSE75742,MONDO_0005590,3,0.625,8,5
GSE58379,MONDO_0005590,3,0.625,8,5
GSE74031,MONDO_0005590,3,0.625,8,5
GSE78285,MONDO_0005590,3,0.625,8,5
GSE95299,MONDO_0005590,3,0.625,8,5
GSE93562,MONDO_0005590,3,0.625,8,5
GSE99479,MONDO_0005590,3,0.625,8,5
GSE73857,MONDO_0005590,3,0.625,8,5
GSE57914,MONDO_0005590,3,0.625,8,5
GSE67295,MONDO_0005590,3,0.625,8,5
GSE71960,MONDO_0005590,3,0.625,8,5
GSE83277,MONDO_0005590,3,0.625,8,5
GSE80098,MONDO_0005590,3,0.625,8,5
GSE71012,MONDO_0005590,3,0.625,8,5
GSE53300,MONDO_0005590,3,0.625,8,5
GSE40591,MONDO_0005590,3,0.625,8,5
GSE93636,MONDO_0005590,3,0.625,8,5
GSE75367,MONDO_0005590,3,0.75,8,6
GSE73370,MONDO_0005590,3,0.75,8,6
GSE68228,MONDO_0005590,3,0.625,8,5
GSE69125,MONDO_0005590,3,0.625,8,5
GSE81620,MONDO_0005590,3,0.5,8,4
GSE79586,MONDO_0005590,3,0.5,8,4
GSE85857,MONDO_0005590,3,0.625,8,5
GSE57931,MONDO_0005590,3,0.5,8,4
GSE87169,MONDO_0005590,3,0.5,8,4
GSE78167,MONDO_0005590,3,0.625,8,5
GSE63452,MONDO_0005590,3,0.625,8,5
GSE86159,MONDO_0005590,3,0.5,8,4
GSE36266,MONDO_0005590,3,0.5,8,4
GSE41245,MONDO_0005590,3,0.625,8,5
GSE78918,MONDO_0005590,3,0.625,8,5
GSE69114,MONDO_0005590,3,0.5,8,4
GSE62966,MONDO_0005590,3,0.5,8,4
GSE22917,MONDO_0005590,3,0.5,8,4
GSE38790,MONDO_0005590,3,0.5,8,4
GSE55005,MONDO_0005590,3,0.5,8,4
GSE84054,MONDO_0005590,3,0.75,8,6
GSE98393,MONDO_0005590,3,0.5,8,4
GSE30290,MONDO_0005590,3,0.5,8,4
GSE25291,MONDO_0005590,3,0.5,8,4
GSE25932,MONDO_0005590,3,0.5,8,4
GSE71862,MONDO_0005590,3,0.625,8,5
GSE57243,MONDO_0005590,3,0.5,8,4
GSE45335,MONDO_0005590,3,0.5,8,4
GSE87701,MONDO_0005590,3,0.5,8,4
GSE75664,MONDO_0005590,3,0.5,8,4
GSE51428,MONDO_0005590,3,0.5,8,4
GSE28866,MONDO_0005590,3,0.875,8,7
GSE75369,MONDO_0005590,3,0.5,8,4
GSE83611,MONDO_0005590,3,0.5,8,4
GSE59531,MONDO_0005590,3,0.5,8,4
GSE103001,MONDO_0005590,3,0.5,8,4
GSE75070,MONDO_0005590,3,0.5,8,4
GSE71203,MONDO_0005590,3,0.5,8,4
GSE43306,MONDO_0005590,3,0.75,8,6
GSE24491,MONDO_0005590,3,0.5,8,4
GSE58326,MONDO_0005590,3,0.5,8,4
GSE89205,MONDO_0005590,3,0.5,8,4
GSE53370,MONDO_0005590,3,0.5,8,4
GSE98273,MONDO_0005590,3,0.5,8,4
GSE64590,MONDO_0005590,3,0.5,8,4
GSE47042,MONDO_0005590,3,0.5,8,4
GSE81814,MONDO_0005590,3,0.5,8,4
GSE92316,MONDO_0005590,3,0.5,8,4
GSE63721,MONDO_0005590,3,0.5,8,4
GSE74941,MONDO_0005590,3,0.5,8,4
GSE101927,MONDO_0005590,3,0.5,8,4
GSE80176,MONDO_0005590,3,0.5,8,4
GSE59535,MONDO_0005590,3,0.5,8,4
GSE103242,MONDO_0005590,3,0.5,8,4
GSE45419,MONDO_0005590,3,0.5,8,4
GSE72141,MONDO_0005590,3,0.5,8,4
GSE95540,MONDO_0005590,3,0.75,8,6
GSE62789,MONDO_0005590,3,0.5,8,4
GSE93925,MONDO_0005590,3,0.5,8,4
GSE76487,MONDO_0005590,3,0.5,8,4
GSE71009,MONDO_0005590,3,0.5,8,4
GSE54122,MONDO_0005590,3,0.5,8,4
GSE52687,MONDO_0005590,3,0.5,8,4
GSE70462,MONDO_0005627,1,0.0,1,0
GSE68872,MONDO_0005627,1,0.0,1,0
GSE20116,MONDO_0005627,1,0.0,1,0
GSE72536,MONDO_0005627,1,0.0,1,0
GSE54159,MONDO_0005627,1,0.0,1,0
GSE51415,MONDO_0005627,1,0.0,1,0
GSE79183,MONDO_0005627,1,0.0,1,0
GSE39305,MONDO_0005627,1,0.0,1,0
GSE84339,MONDO_0005627,1,0.0,1,0
GSE63381,MONDO_0005627,1,0.0,1,0
GSE68799,MONDO_0005627,1,0.0,1,0
GSE57254,MONDO_0005627,1,0.0,1,0
GSE74927,MONDO_0005627,1,0.0,1,0
GSE67994,MONDO_0005627,1,0.0,1,0
GSE102349,MONDO_0005627,1,0.0,1,0
GSE95750,MONDO_0005627,1,0.0,1,0
GSE72627,MONDO_0005627,1,0.0,1,0
GSE84323,MONDO_0005627,1,0.0,1,0
GSE61515,MONDO_0005627,1,0.0,1,0
GSE66412,MONDO_0005627,1,0.0,1,0
GSE61797,MONDO_0005627,1,0.0,1,0
GSE126007,MONDO_0005627,1,0.0,1,0
GSE77950,MONDO_0005627,1,0.0,1,0
GSE50760,MONDO_0005814,2,0.5,2,1
GSE90830,MONDO_0005814,2,0.5,2,1
GSE104836,MONDO_0005814,2,0.5,2,1
GSE76307,MONDO_0005814,2,0.5,2,1
GSE52429,MONDO_0005814,2,0.5,2,1
GSE76987,MONDO_0005814,2,0.5,2,1
GSE90944,MONDO_0005814,2,0.5,2,1
GSE72820,MONDO_0005814,2,0.5,2,1
GSE77737,MONDO_0005814,2,0.5,2,1
GSE79395,MONDO_0005814,2,0.5,2,1
GSE96914,MONDO_0005814,2,0.5,2,1
GSE29580,MONDO_0005814,2,0.5,2,1
GSE87400,MONDO_0005814,2,0.5,2,1
GSE91000,MONDO_0005814,2,0.5,2,1
GSE56660,MONDO_0005814,2,0.5,2,1
GSE69415,MONDO_0005814,2,0.5,2,1
GSE43550,MONDO_0005814,2,0.5,2,1
GSE95132,MONDO_0005814,2,0.5,2,1
GSE95513,MONDO_0005814,2,0.5,2,1
GSE88945,MONDO_0005814,2,0.5,2,1
GSE85685,MONDO_0005814,2,0.5,2,1
GSE63776,MONDO_0005814,2,0.5,2,1
GSE77635,MONDO_0005814,2,0.5,2,1
GSE72631,MONDO_0005814,2,0.5,2,1
GSE59290,MONDO_0005814,2,0.5,2,1
GSE78195,MONDO_0005814,2,0.5,2,1
GSE45332,MONDO_0005814,2,0.5,2,1
GSE84902,MONDO_0005814,2,0.5,2,1
GSE71511,MONDO_0005814,2,0.5,2,1
GSE69333,MONDO_0005814,2,0.5,2,1
GSE39068,MONDO_0005814,2,0.5,2,1
GSE79928,MONDO_0005814,2,0.5,2,1
GSE33782,MONDO_0005814,2,0.5,2,1
GSE59223,MONDO_0005814,2,0.5,2,1
GSE89729,MONDO_0005814,2,0.5,2,1
GSE67109,MONDO_0005814,2,0.5,2,1
GSE73318,MONDO_0005814,2,0.5,2,1
GSE69036,MONDO_0005814,2,0.5,2,1
GSE60939,MONDO_0005814,2,0.5,2,1
GSE72577,MONDO_0005814,2,0.5,2,1
GSE60106,MONDO_0005814,2,0.5,2,1
GSE53172,MONDO_0005814,2,0.5,2,1
GSE79249,MONDO_0005814,2,0.5,2,1
GSE106696,MONDO_0005814,2,0.5,2,1
GSE67931,MONDO_0005814,2,0.5,2,1
GSE74369,MONDO_0005814,2,0.5,2,1
GSE68297,MONDO_0005814,2,0.5,2,1
GSE95499,MONDO_0005814,2,0.5,2,1
GSE95605,MONDO_0005814,2,0.5,2,1
GSE101526,MONDO_0005814,2,0.5,2,1
GSE30786,MONDO_0005814,2,0.5,2,1
GSE77250,MONDO_0005814,2,0.0,2,0
GSE86219,MONDO_0005814,2,0.5,2,1
GSE86221,MONDO_0005814,2,0.5,2,1
GSE75962,MONDO_0005814,2,0.5,2,1
GSE89124,MONDO_0005814,2,0.0,2,0
GSE101968,MONDO_0005814,2,0.0,2,0
GSE99317,MONDO_0005814,2,0.0,2,0
GSE86165,MONDO_0005814,2,0.5,2,1
GSE82147,MONDO_0005814,2,0.0,2,0
GSE58989,MONDO_0005814,2,0.5,2,1
GSE101668,MONDO_0005814,2,0.5,2,1
GSE36070,MONDO_0005814,2,0.5,2,1
GSE45162,MONDO_0005814,2,0.5,2,1
GSE57961,MONDO_0005814,2,0.5,2,1
GSE77312,MONDO_0005814,2,0.0,2,0
GSE82207,MONDO_0005814,2,0.0,2,0
GSE58507,MONDO_0005814,2,0.0,2,0
GSE99821,MONDO_0005814,2,0.0,2,0
GSE86564,MONDO_0005814,2,0.0,2,0
GSE73317,MONDO_0005814,2,0.0,2,0
GSE86563,MONDO_0005814,2,0.0,2,0
GSE86562,MONDO_0005814,2,0.0,2,0
GSE90796,MONDO_0005814,2,0.0,2,0
GSE81513,MONDO_0005814,2,0.5,2,1
GSE63950,MONDO_0005814,2,0.0,2,0
GSE64017,MONDO_0005814,2,0.0,2,0
GSE83939,MONDO_0005814,2,0.0,2,0
GSE46622,MONDO_0005814,2,0.0,2,0
GSE58135,MONDO_0005814,2,0.0,2,0
GSE81429,MONDO_0005814,2,0.0,2,0
GSE93656,MONDO_0005814,2,0.0,2,0
GSE81194,MONDO_0005814,2,0.0,2,0
GSE79669,MONDO_0005814,2,0.5,2,1
GSE66036,MONDO_0005814,2,0.0,2,0
GSE66036,MONDO_0005836,2,0.5,2,1
GSE90463,MONDO_0005836,2,0.5,2,1
GSE70150,MONDO_0005836,2,0.5,2,1
GSE82071,MONDO_0005836,2,0.5,2,1
GSE31528,MONDO_0005836,2,0.5,2,1
GSE77624,MONDO_0005836,2,0.5,2,1
GSE22260,MONDO_0005836,2,0.5,2,1
GSE35126,MONDO_0005836,2,0.5,2,1
GSE74798,MONDO_0005836,2,0.5,2,1
GSE75035,MONDO_0005836,2,0.5,2,1
GSE70078,MONDO_0005836,2,0.5,2,1
GSE67070,MONDO_0005836,2,0.5,2,1
GSE58966,MONDO_0005836,2,0.5,2,1
GSE80450,MONDO_0005836,2,0.5,2,1
GSE43785,MONDO_0005836,2,0.5,2,1
GSE71070,MONDO_0005836,2,0.5,2,1
GSE93748,MONDO_0005836,2,0.5,2,1
GSE97204,MONDO_0005836,2,0.5,2,1
GSE63700,MONDO_0005836,2,0.5,2,1
GSE95542,MONDO_0005836,2,0.5,2,1
GSE48812,MONDO_0005836,2,0.5,2,1
GSE72842,MONDO_0005836,2,0.5,2,1
GSE81493,MONDO_0005836,2,0.5,2,1
GSE49295,MONDO_0005836,2,0.5,2,1
GSE80239,MONDO_0005836,2,0.5,2,1
GSE99820,MONDO_0005836,2,0.5,2,1
GSE87532,MONDO_0005836,2,0.5,2,1
GSE98898,MONDO_0005836,2,0.5,2,1
GSE78213,MONDO_0005836,2,0.5,2,1
GSE107245,MONDO_0005836,2,0.5,2,1
GSE83652,MONDO_0005836,2,0.5,2,1
GSE83649,MONDO_0005836,2,0.5,2,1
GSE64025,MONDO_0005836,2,0.5,2,1
GSE50630,MONDO_0005836,2,0.5,2,1
GSE40050,MONDO_0005836,2,0.5,2,1
GSE29155,MONDO_0005836,2,0.5,2,1
GSE25183,MONDO_0005836,2,0.5,2,1
GSE48403,MONDO_0005836,2,0.5,2,1
GSE90772,MONDO_0005836,2,0.5,2,1
GSE80609,MONDO_0005836,2,0.5,2,1
GSE103449,MONDO_0005836,2,0.5,2,1
GSE69896,MONDO_0005836,2,0.5,2,1
GSE24283,MONDO_0005836,2,0.5,2,1
GSE99381,MONDO_0005836,2,0.5,2,1
GSE38676,MONDO_0005836,2,0.5,2,1
GSE74698,MONDO_0005836,2,0.5,2,1
GSE109708,MONDO_0005836,2,0.5,2,1
GSE70380,MONDO_0005836,2,0.5,2,1
GSE35469,MONDO_0005836,2,0.5,2,1
GSE99857,MONDO_0005836,2,0.5,2,1
GSE47805,MONDO_0005836,2,0.5,2,1
GSE47806,MONDO_0005836,2,0.5,2,1
GSE84432,MONDO_0005836,2,0.5,2,1
GSE51005,MONDO_0005836,2,0.5,2,1
GSE63487,MONDO_0005836,2,0.5,2,1
GSE64082,MONDO_0005836,2,0.5,2,1
GSE86387,MONDO_0005836,2,0.5,2,1
GSE79301,MONDO_0005836,2,0.5,2,1
GSE92574,MONDO_0005836,2,0.5,2,1
GSE57078,MONDO_0005836,2,0.5,2,1
GSE38677,MONDO_0005836,2,0.5,2,1
GSE71797,MONDO_0005836,2,0.5,2,1
GSE89223,MONDO_0005836,2,0.5,2,1
GSE53470,MONDO_0005836,2,0.5,2,1
GSE78913,MONDO_0005836,2,0.5,2,1
GSE72483,MONDO_0005836,2,0.5,2,1
GSE94783,MONDO_0005836,2,0.5,2,1
GSE56331,MONDO_0005836,2,0.5,2,1
GSE81796,MONDO_0005836,2,0.5,2,1
GSE77460,MONDO_0005836,2,0.5,2,1
GSE95413,MONDO_0005836,2,0.5,2,1
GSE71756,MONDO_0005836,2,0.5,2,1
GSE63034,MONDO_0005836,2,0.5,2,1
GSE56701,MONDO_0005836,2,0.5,2,1
GSE89917,MONDO_0005836,2,0.5,2,1
GSE102183,MONDO_0005836,2,0.5,2,1
GSE85541,MONDO_0005836,2,0.5,2,1
GSE55903,MONDO_0005836,2,0.5,2,1
GSE80963,MONDO_0005836,2,0.5,2,1
