ID,child,parent,parent_hit
GSE66232,MONDO_0002129,MONDO_0000637,True
GSE64910,MONDO_0002129,MONDO_0000637,False
GSE77185,MONDO_0002129,MONDO_0000637,True
GSE63681,MONDO_0002129,MONDO_0000637,True
GSE52870,MONDO_0002129,MONDO_0000637,True
GSE109653,MONDO_0002129,MONDO_0000637,True
GSE99656,MONDO_0002129,MONDO_0000637,True
GSE84961,MONDO_0002129,MONDO_0000637,True
GSE76123,MONDO_0002129,MONDO_0000637,True
GSE70031,MONDO_0002129,MONDO_0000637,True
GSE92301,MONDO_0002149,MONDO_0004992,False
GSE64771,MONDO_0002149,MONDO_0004992,False
GSE90891,MONDO_0002149,MONDO_0004992,False
GSE98760,MONDO_0002149,MONDO_0004992,False
GSE39509,MONDO_0002149,MONDO_0004992,False
GSE81424,MONDO_0002149,MONDO_0004992,False
GSE83651,MONDO_0002149,MONDO_0004992,False
GSE83298,MONDO_0002149,MONDO_0004992,False
GSE80083,MONDO_0002149,MONDO_0004992,False
GSE77623,MONDO_0002149,MONDO_0004992,False
GSE81316,MONDO_0002149,MONDO_0004992,False
GSE76724,MONDO_0002149,MONDO_0004992,False
GSE81432,MONDO_0002149,MONDO_0004992,False
GSE68472,MONDO_0002149,MONDO_0004992,False
GSE92999,MONDO_0002149,MONDO_0004992,False
GSE67207,MONDO_0002149,MONDO_0004992,False
GSE67681,MONDO_0002149,MONDO_0004992,False
GSE104305,MONDO_0002149,MONDO_0004992,False
GSE77646,MONDO_0002149,MONDO_0004992,False
GSE84078,MONDO_0002149,MONDO_0004992,False
GSE75760,MONDO_0002149,MONDO_0004992,False
GSE92721,MONDO_0002149,MONDO_0004992,False
GSE94839,MONDO_0002149,MONDO_0004992,False
GSE79756,MONDO_0002149,MONDO_0004992,False
GSE99233,MONDO_0002149,MONDO_0004992,False
GSE74490,MONDO_0002149,MONDO_0004992,False
GSE61008,MONDO_0002149,MONDO_0004992,False
GSE85731,MONDO_0002271,MONDO_0005008,True
GSE85731,MONDO_0002271,MONDO_0002032,True
GSE78696,MONDO_0002271,MONDO_0005008,True
GSE78696,MONDO_0002271,MONDO_0002032,True
GSE60837,MONDO_0002271,MONDO_0005008,True
GSE60837,MONDO_0002271,MONDO_0002032,True
GSE98496,MONDO_0002271,MONDO_0005008,True
GSE98496,MONDO_0002271,MONDO_0002032,True
GSE53190,MONDO_0002271,MONDO_0005008,True
GSE53190,MONDO_0002271,MONDO_0002032,True
GSE106330,MONDO_0002271,MONDO_0005008,True
GSE106330,MONDO_0002271,MONDO_0002032,True
GSE90153,MONDO_0002271,MONDO_0005008,True
GSE90153,MONDO_0002271,MONDO_0002032,True
GSE97654,MONDO_0002367,MONDO_0006295,True
GSE83688,MONDO_0002367,MONDO_0006295,True
GSE79443,MONDO_0002367,MONDO_0006295,True
GSE79137,MONDO_0002367,MONDO_0006295,True
GSE76838,MONDO_0002367,MONDO_0006295,True
GSE98622,MONDO_0002367,MONDO_0006295,True
GSE55808,MONDO_0002367,MONDO_0006295,True
GSE84586,MONDO_0002367,MONDO_0006295,True
GSE87450,MONDO_0002367,MONDO_0006295,True
GSE59130,MONDO_0002367,MONDO_0006295,True
GSE56904,MONDO_0002367,MONDO_0006295,True
GSE81492,MONDO_0002367,MONDO_0006295,True
GSE88764,MONDO_0002367,MONDO_0006295,True
GSE75925,MONDO_0002367,MONDO_0006295,True
GSE102566,MONDO_0002367,MONDO_0006295,True
GSE92704,MONDO_0002367,MONDO_0006295,True
GSE94082,MONDO_0002367,MONDO_0006295,False
GSE64867,MONDO_0002367,MONDO_0006295,True
GSE64959,MONDO_0002367,MONDO_0006295,False
GSE99701,MONDO_0002367,MONDO_0006295,True
GSE38741,MONDO_0002367,MONDO_0006295,False
GSE90024,MONDO_0002367,MONDO_0006295,False
GSE83624,MONDO_0002367,MONDO_0006295,False
GSE38539,MONDO_0002512,MONDO_0006509,True
GSE38539,MONDO_0002512,MONDO_0004970,False
GSE85648,MONDO_0002512,MONDO_0006509,True
GSE85648,MONDO_0002512,MONDO_0004970,False
GSE85793,MONDO_0002512,MONDO_0006509,True
GSE85793,MONDO_0002512,MONDO_0004970,False
GSE98690,MONDO_0002512,MONDO_0006509,True
GSE98690,MONDO_0002512,MONDO_0004970,False
GSE95016,MONDO_0002512,MONDO_0006509,True
GSE95016,MONDO_0002512,MONDO_0004970,False
GSE68949,MONDO_0002512,MONDO_0006509,True
GSE68949,MONDO_0002512,MONDO_0004970,False
GSE94583,MONDO_0002516,MONDO_0004992,False
GSE74490,MONDO_0002516,MONDO_0004992,False
GSE78696,MONDO_0002516,MONDO_0004992,False
GSE87388,MONDO_0002516,MONDO_0004992,False
GSE85731,MONDO_0002516,MONDO_0004992,False
GSE60982,MONDO_0002516,MONDO_0004992,False
GSE77323,MONDO_0002516,MONDO_0004992,False
GSE60837,MONDO_0002516,MONDO_0004992,False
GSE65665,MONDO_0002516,MONDO_0004992,False
GSE67186,MONDO_0002516,MONDO_0004992,False
GSE108811,MONDO_0002516,MONDO_0004992,False
GSE78510,MONDO_0002516,MONDO_0004992,False
GSE100276,MONDO_0002516,MONDO_0004992,False
GSE94566,MONDO_0002516,MONDO_0004992,False
GSE53190,MONDO_0002516,MONDO_0004992,False
GSE90497,MONDO_0002516,MONDO_0004992,False
GSE40171,MONDO_0002516,MONDO_0004992,False
GSE71513,MONDO_0002516,MONDO_0004992,False
GSE93279,MONDO_0002516,MONDO_0004992,False
GSE51372,MONDO_0002516,MONDO_0004992,False
GSE93946,MONDO_0002516,MONDO_0004992,False
GSE93313,MONDO_0002516,MONDO_0004992,False
GSE86389,MONDO_0002516,MONDO_0004992,False
GSE86895,MONDO_0002516,MONDO_0004992,False
GSE106330,MONDO_0002516,MONDO_0004992,False
GSE78760,MONDO_0002516,MONDO_0004992,False
GSE49555,MONDO_0002516,MONDO_0004992,False
GSE66001,MONDO_0002516,MONDO_0004992,False
GSE71574,MONDO_0002516,MONDO_0004992,False
GSE77729,MONDO_0002516,MONDO_0004992,False
GSE97060,MONDO_0002516,MONDO_0004992,False
GSE77083,MONDO_0002516,MONDO_0004992,False
GSE87606,MONDO_0002516,MONDO_0004992,False
GSE69751,MONDO_0002516,MONDO_0004992,False
GSE76498,MONDO_0002516,MONDO_0004992,False
GSE86261,MONDO_0002516,MONDO_0004992,False
GSE65315,MONDO_0002516,MONDO_0004992,False
GSE90625,MONDO_0002516,MONDO_0004992,False
GSE84759,MONDO_0002516,MONDO_0004992,False
GSE54246,MONDO_0002516,MONDO_0004992,False
GSE95478,MONDO_0002516,MONDO_0004992,False
GSE84592,MONDO_0002516,MONDO_0004992,False
GSE83865,MONDO_0002516,MONDO_0004992,False
GSE90153,MONDO_0002516,MONDO_0004992,False
GSE89636,MONDO_0002516,MONDO_0004992,False
GSE40823,MONDO_0002516,MONDO_0004992,False
GSE63348,MONDO_0002516,MONDO_0004992,False
GSE81212,MONDO_0002516,MONDO_0004992,False
GSE98860,MONDO_0002516,MONDO_0004992,False
GSE93774,MONDO_0002516,MONDO_0004992,False
GSE72560,MONDO_0002516,MONDO_0004992,False
GSE64867,MONDO_0002516,MONDO_0004992,False
GSE98496,MONDO_0002516,MONDO_0004992,False
GSE42605,MONDO_0002516,MONDO_0004992,False
GSE63526,MONDO_0002516,MONDO_0004992,False
GSE65395,MONDO_0002516,MONDO_0004992,False
GSE97013,MONDO_0002516,MONDO_0004992,False
GSE38983,MONDO_0002516,MONDO_0004992,False
GSE83240,MONDO_0002516,MONDO_0004992,False
GSE100981,MONDO_0002516,MONDO_0004992,False
GSE66003,MONDO_0002516,MONDO_0004992,False
GSE73536,MONDO_0002516,MONDO_0004992,False
GSE55190,MONDO_0002516,MONDO_0004992,False
GSE94967,MONDO_0002516,MONDO_0004992,False
GSE90116,MONDO_0002516,MONDO_0004992,False
GSE106901,MONDO_0002516,MONDO_0004992,False
GSE94583,MONDO_0002665,MONDO_0003193,True
GSE94583,MONDO_0002665,MONDO_0003090,True
GSE94583,MONDO_0002691,MONDO_0002516,True
GSE94583,MONDO_0002691,MONDO_0021069,True
GSE60982,MONDO_0002691,MONDO_0002516,True
GSE60982,MONDO_0002691,MONDO_0021069,True
GSE77323,MONDO_0002691,MONDO_0002516,True
GSE77323,MONDO_0002691,MONDO_0021069,True
GSE65665,MONDO_0002691,MONDO_0002516,True
GSE65665,MONDO_0002691,MONDO_0021069,True
GSE90497,MONDO_0002691,MONDO_0002516,True
GSE90497,MONDO_0002691,MONDO_0021069,True
GSE86389,MONDO_0002691,MONDO_0002516,True
GSE86389,MONDO_0002691,MONDO_0021069,True
GSE78760,MONDO_0002691,MONDO_0002516,True
GSE78760,MONDO_0002691,MONDO_0021069,True
GSE66001,MONDO_0002691,MONDO_0002516,True
GSE66001,MONDO_0002691,MONDO_0021069,True
GSE69751,MONDO_0002691,MONDO_0002516,True
GSE69751,MONDO_0002691,MONDO_0021069,True
GSE71574,MONDO_0002691,MONDO_0002516,True
GSE71574,MONDO_0002691,MONDO_0021069,True
GSE97060,MONDO_0002691,MONDO_0002516,True
GSE97060,MONDO_0002691,MONDO_0021069,True
GSE49555,MONDO_0002691,MONDO_0002516,True
GSE49555,MONDO_0002691,MONDO_0021069,True
GSE73536,MONDO_0002691,MONDO_0002516,True
GSE73536,MONDO_0002691,MONDO_0021069,True
GSE77729,MONDO_0002691,MONDO_0002516,True
GSE77729,MONDO_0002691,MONDO_0021069,True
GSE83865,MONDO_0002691,MONDO_0002516,True
GSE83865,MONDO_0002691,MONDO_0021069,True
GSE66003,MONDO_0002691,MONDO_0002516,True
GSE66003,MONDO_0002691,MONDO_0021069,True
GSE55190,MONDO_0002691,MONDO_0002516,True
GSE55190,MONDO_0002691,MONDO_0021069,True
GSE85098,MONDO_0002691,MONDO_0002516,False
GSE85098,MONDO_0002691,MONDO_0021069,True
GSE57809,MONDO_0002691,MONDO_0002516,False
GSE57809,MONDO_0002691,MONDO_0021069,True
GSE43314,MONDO_0002691,MONDO_0002516,False
GSE43314,MONDO_0002691,MONDO_0021069,True
GSE94967,MONDO_0002691,MONDO_0002516,True
GSE94967,MONDO_0002691,MONDO_0021069,True
GSE87795,MONDO_0002691,MONDO_0002516,False
GSE87795,MONDO_0002691,MONDO_0021069,False
GSE84498,MONDO_0002691,MONDO_0002516,False
GSE84498,MONDO_0002691,MONDO_0021069,True
GSE93034,MONDO_0002691,MONDO_0002516,False
GSE93034,MONDO_0002691,MONDO_0021069,False
GSE48109,MONDO_0002691,MONDO_0002516,False
GSE48109,MONDO_0002691,MONDO_0021069,False
GSE73897,MONDO_0002691,MONDO_0002516,False
GSE73897,MONDO_0002691,MONDO_0021069,False
GSE61117,MONDO_0002691,MONDO_0002516,False
GSE61117,MONDO_0002691,MONDO_0021069,True
GSE84586,MONDO_0002691,MONDO_0002516,False
GSE84586,MONDO_0002691,MONDO_0021069,False
GSE93380,MONDO_0002691,MONDO_0002516,False
GSE93380,MONDO_0002691,MONDO_0021069,False
GSE85793,MONDO_0002691,MONDO_0002516,False
GSE85793,MONDO_0002691,MONDO_0021069,True
GSE98782,MONDO_0002691,MONDO_0002516,False
GSE98782,MONDO_0002691,MONDO_0021069,False
GSE79848,MONDO_0002691,MONDO_0002516,False
GSE79848,MONDO_0002691,MONDO_0021069,False
GSE66007,MONDO_0002691,MONDO_0002516,False
GSE66007,MONDO_0002691,MONDO_0021069,False
GSE83483,MONDO_0002691,MONDO_0002516,False
GSE83483,MONDO_0002691,MONDO_0021069,False
GSE81079,MONDO_0002691,MONDO_0002516,False
GSE81079,MONDO_0002691,MONDO_0021069,False
GSE76926,MONDO_0002691,MONDO_0002516,False
GSE76926,MONDO_0002691,MONDO_0021069,False
GSE103949,MONDO_0002691,MONDO_0002516,False
GSE103949,MONDO_0002691,MONDO_0021069,False
GSE95685,MONDO_0002691,MONDO_0002516,False
GSE95685,MONDO_0002691,MONDO_0021069,False
GSE76609,MONDO_0002691,MONDO_0002516,False
GSE76609,MONDO_0002691,MONDO_0021069,False
GSE76062,MONDO_0002691,MONDO_0002516,False
GSE76062,MONDO_0002691,MONDO_0021069,True
GSE83240,MONDO_0002691,MONDO_0002516,True
GSE83240,MONDO_0002691,MONDO_0021069,True
GSE35213,MONDO_0002691,MONDO_0002516,False
GSE35213,MONDO_0002691,MONDO_0021069,True
GSE93379,MONDO_0002691,MONDO_0002516,False
GSE93379,MONDO_0002691,MONDO_0021069,False
GSE79199,MONDO_0002691,MONDO_0002516,False
GSE79199,MONDO_0002691,MONDO_0021069,False
GSE58827,MONDO_0002691,MONDO_0002516,False
GSE58827,MONDO_0002691,MONDO_0021069,False
GSE53627,MONDO_0002691,MONDO_0002516,False
GSE53627,MONDO_0002691,MONDO_0021069,False
GSE64867,MONDO_0002691,MONDO_0002516,True
GSE64867,MONDO_0002691,MONDO_0021069,True
GSE79535,MONDO_0002691,MONDO_0002516,False
GSE79535,MONDO_0002691,MONDO_0021069,True
GSE40823,MONDO_0002691,MONDO_0002516,True
GSE40823,MONDO_0002691,MONDO_0021069,False
GSE95424,MONDO_0002691,MONDO_0002516,False
GSE95424,MONDO_0002691,MONDO_0021069,False
GSE95782,MONDO_0002691,MONDO_0002516,False
GSE95782,MONDO_0002691,MONDO_0021069,False
GSE90697,MONDO_0002691,MONDO_0002516,False
GSE90697,MONDO_0002691,MONDO_0021069,False
GSE103880,MONDO_0002691,MONDO_0002516,False
GSE103880,MONDO_0002691,MONDO_0021069,False
GSE95260,MONDO_0002691,MONDO_0002516,False
GSE95260,MONDO_0002691,MONDO_0021069,False
GSE76771,MONDO_0002691,MONDO_0002516,False
GSE76771,MONDO_0002691,MONDO_0021069,False
GSE99619,MONDO_0002691,MONDO_0002516,False
GSE99619,MONDO_0002691,MONDO_0021069,False
GSE41082,MONDO_0002691,MONDO_0002516,False
GSE41082,MONDO_0002691,MONDO_0021069,False
GSE50554,MONDO_0002691,MONDO_0002516,False
GSE50554,MONDO_0002691,MONDO_0021069,False
GSE39851,MONDO_0002691,MONDO_0002516,False
GSE39851,MONDO_0002691,MONDO_0021069,False
GSE90459,MONDO_0002714,MONDO_0005872,True
GSE46688,MONDO_0002714,MONDO_0005872,True
GSE102345,MONDO_0002714,MONDO_0005872,True
GSE79437,MONDO_0002714,MONDO_0005872,True
GSE75589,MONDO_0002714,MONDO_0005872,True
GSE75300,MONDO_0002714,MONDO_0005872,True
GSE71493,MONDO_0002714,MONDO_0005872,True
GSE80087,MONDO_0002714,MONDO_0005872,True
GSE65831,MONDO_0002714,MONDO_0005872,True
GSE76184,MONDO_0002714,MONDO_0005872,True
GSE94239,MONDO_0002714,MONDO_0005872,True
GSE63853,MONDO_0002714,MONDO_0005872,True
GSE64411,MONDO_0002714,MONDO_0005872,True
GSE73127,MONDO_0002714,MONDO_0005872,True
GSE79889,MONDO_0002714,MONDO_0005872,True
GSE73447,MONDO_0002714,MONDO_0005872,True
GSE100464,MONDO_0002714,MONDO_0005872,True
GSE60226,MONDO_0002715,MONDO_0001416,False
GSE68472,MONDO_0002752,MONDO_0005140,True
GSE68472,MONDO_0002752,MONDO_0004970,False
GSE84078,MONDO_0002752,MONDO_0005140,True
GSE84078,MONDO_0002752,MONDO_0004970,False
GSE67207,MONDO_0002752,MONDO_0005140,True
GSE67207,MONDO_0002752,MONDO_0004970,False
GSE80433,MONDO_0002813,MONDO_0004992,False
GSE88764,MONDO_0002814,MONDO_0002817,True
GSE88764,MONDO_0002814,MONDO_0001502,True
GSE88764,MONDO_0002817,MONDO_0021069,True
GSE88764,MONDO_0002817,MONDO_0005941,True
GSE60226,MONDO_0002974,MONDO_0002715,True
GSE59831,MONDO_0003050,MONDO_0005232,True
GSE59831,MONDO_0003050,MONDO_0005233,True
GSE83991,MONDO_0003050,MONDO_0005232,True
GSE83991,MONDO_0003050,MONDO_0005233,True
GSE94306,MONDO_0003050,MONDO_0005232,True
GSE94306,MONDO_0003050,MONDO_0005233,True
GSE78184,MONDO_0003050,MONDO_0005232,True
GSE78184,MONDO_0003050,MONDO_0005233,True
GSE104264,MONDO_0003050,MONDO_0005232,True
GSE104264,MONDO_0003050,MONDO_0005233,True
GSE94583,MONDO_0003059,MONDO_0003060,True
GSE94583,MONDO_0003060,MONDO_0002691,True
GSE94583,MONDO_0003090,MONDO_0005496,True
GSE94583,MONDO_0003090,MONDO_0021321,True
GSE94583,MONDO_0003193,MONDO_0004970,True
GSE94583,MONDO_0003193,MONDO_0005496,True
GSE59831,MONDO_0003274,MONDO_0004992,False
GSE51144,MONDO_0003274,MONDO_0004992,False
GSE86301,MONDO_0003274,MONDO_0004992,False
GSE104264,MONDO_0003274,MONDO_0004992,False
GSE83991,MONDO_0003274,MONDO_0004992,False
GSE70046,MONDO_0003274,MONDO_0004992,False
GSE76033,MONDO_0003274,MONDO_0004992,False
GSE84447,MONDO_0003274,MONDO_0004992,False
GSE81941,MONDO_0003274,MONDO_0004992,False
GSE94306,MONDO_0003274,MONDO_0004992,False
GSE87387,MONDO_0003274,MONDO_0004992,False
GSE97196,MONDO_0003274,MONDO_0004992,False
GSE76075,MONDO_0003274,MONDO_0004992,False
GSE98048,MONDO_0003274,MONDO_0004992,False
GSE78184,MONDO_0003274,MONDO_0004992,False
GSE72480,MONDO_0003274,MONDO_0004992,False
GSE67647,MONDO_0003274,MONDO_0004992,False
GSE88908,MONDO_0003274,MONDO_0004992,False
GSE67071,MONDO_0003274,MONDO_0004992,False
GSE101334,MONDO_0003274,MONDO_0004992,False
GSE61300,MONDO_0003274,MONDO_0004992,False
GSE63758,MONDO_0003274,MONDO_0004992,False
GSE99235,MONDO_0003274,MONDO_0004992,False
GSE71877,MONDO_0003274,MONDO_0004992,False
GSE85810,MONDO_0003274,MONDO_0004992,False
GSE64027,MONDO_0003274,MONDO_0004992,False
GSE107470,MONDO_0003274,MONDO_0004992,False
GSE109238,MONDO_0003274,MONDO_0004992,False
GSE85131,MONDO_0003274,MONDO_0004992,False
GSE92891,MONDO_0003274,MONDO_0004992,False
GSE84383,MONDO_0003274,MONDO_0004992,False
GSE80101,MONDO_0003274,MONDO_0004992,False
GSE88836,MONDO_0003274,MONDO_0004992,False
GSE104294,MONDO_0003274,MONDO_0004992,False
GSE90969,MONDO_0003274,MONDO_0004992,False
GSE66634,MONDO_0003274,MONDO_0004992,False
GSE77107,MONDO_0003274,MONDO_0004992,False
GSE56292,MONDO_0003274,MONDO_0004992,False
GSE75946,MONDO_0003274,MONDO_0004992,False
GSE82005,MONDO_0003274,MONDO_0004992,False
GSE121611,MONDO_0003274,MONDO_0004992,False
GSE43028,MONDO_0003274,MONDO_0004992,False
GSE124872,MONDO_0003274,MONDO_0004992,False
GSE71076,MONDO_0003274,MONDO_0004992,False
GSE52854,MONDO_0003274,MONDO_0004992,False
GSE87681,MONDO_0003274,MONDO_0004992,False
GSE72823,MONDO_0003274,MONDO_0004992,False
GSE94857,MONDO_0003274,MONDO_0004992,False
GSE90697,MONDO_0003274,MONDO_0004992,False
GSE78948,MONDO_0003274,MONDO_0004992,False
GSE94685,MONDO_0003274,MONDO_0004992,False
GSE80707,MONDO_0003274,MONDO_0004992,False
GSE92304,MONDO_0003274,MONDO_0004992,False
GSE52594,MONDO_0003274,MONDO_0004992,False
GSE72942,MONDO_0003274,MONDO_0004992,False
GSE60367,MONDO_0003659,MONDO_0006517,True
GSE102757,MONDO_0003659,MONDO_0006517,True
GSE63751,MONDO_0003659,MONDO_0006517,True
GSE83755,MONDO_0003659,MONDO_0006517,True
GSE52870,MONDO_0003659,MONDO_0006517,True
GSE90655,MONDO_0003659,MONDO_0006517,True
GSE60367,MONDO_0004355,MONDO_0006517,True
GSE63751,MONDO_0004355,MONDO_0006517,True
GSE102757,MONDO_0004355,MONDO_0006517,True
GSE83755,MONDO_0004355,MONDO_0006517,True
GSE90655,MONDO_0004355,MONDO_0006517,True
GSE52870,MONDO_0004355,MONDO_0006517,True
GSE97389,MONDO_0004355,MONDO_0006517,False
GSE56690,MONDO_0004355,MONDO_0006517,True
GSE102757,MONDO_0004403,MONDO_0006517,True
GSE60367,MONDO_0004403,MONDO_0006517,True
GSE45893,MONDO_0004631,MONDO_0005627,True
GSE45893,MONDO_0004631,MONDO_0005515,True
GSE45893,MONDO_0004631,MONDO_0000649,True
GSE54246,MONDO_0004631,MONDO_0005627,True
GSE54246,MONDO_0004631,MONDO_0005515,True
GSE54246,MONDO_0004631,MONDO_0000649,True
GSE87870,MONDO_0004643,MONDO_0020076,True
GSE105159,MONDO_0004643,MONDO_0020076,True
GSE81420,MONDO_0004643,MONDO_0020076,True
GSE49087,MONDO_0004643,MONDO_0020076,True
GSE81421,MONDO_0004643,MONDO_0020076,True
GSE63312,MONDO_0004643,MONDO_0020076,True
GSE49088,MONDO_0004643,MONDO_0020076,True
GSE68461,MONDO_0004643,MONDO_0020076,True
GSE77847,MONDO_0004643,MONDO_0020076,True
GSE81329,MONDO_0004643,MONDO_0020076,True
GSE77846,MONDO_0004643,MONDO_0020076,True
GSE80745,MONDO_0004643,MONDO_0020076,True
GSE72737,MONDO_0004643,MONDO_0020076,True
GSE79068,MONDO_0004643,MONDO_0020076,True
GSE97389,MONDO_0004643,MONDO_0020076,True
GSE74064,MONDO_0004643,MONDO_0020076,True
GSE90059,MONDO_0004643,MONDO_0020076,True
GSE48048,MONDO_0004643,MONDO_0020076,True
GSE90067,MONDO_0004643,MONDO_0020076,True
GSE85193,MONDO_0004643,MONDO_0020076,True
GSE71531,MONDO_0004643,MONDO_0020076,True
GSE74018,MONDO_0004643,MONDO_0020076,True
GSE90655,MONDO_0004643,MONDO_0020076,True
GSE97450,MONDO_0004643,MONDO_0020076,True
GSE88905,MONDO_0004643,MONDO_0020076,True
GSE90136,MONDO_0004643,MONDO_0020076,True
GSE78691,MONDO_0004643,MONDO_0020076,True
GSE94840,MONDO_0004643,MONDO_0020076,True
GSE71185,MONDO_0004643,MONDO_0020076,True
GSE57147,MONDO_0004643,MONDO_0020076,True
GSE87623,MONDO_0004643,MONDO_0020076,True
GSE65383,MONDO_0004643,MONDO_0020076,True
GSE74650,MONDO_0004643,MONDO_0020076,True
GSE78224,MONDO_0004643,MONDO_0020076,True
GSE68462,MONDO_0004643,MONDO_0020076,True
GSE96061,MONDO_0004643,MONDO_0020076,True
GSE100820,MONDO_0004643,MONDO_0020076,True
GSE64545,MONDO_0004643,MONDO_0020076,True
GSE66793,MONDO_0004643,MONDO_0020076,True
GSE84873,MONDO_0004643,MONDO_0020076,True
GSE72628,MONDO_0004643,MONDO_0020076,True
GSE66068,MONDO_0004643,MONDO_0020076,True
GSE75580,MONDO_0004643,MONDO_0020076,True
GSE63751,MONDO_0004643,MONDO_0020076,True
GSE97078,MONDO_0004643,MONDO_0020076,True
GSE47454,MONDO_0004643,MONDO_0020076,True
GSE52623,MONDO_0004643,MONDO_0020076,True
GSE45180,MONDO_0004643,MONDO_0020076,True
GSE74178,MONDO_0004643,MONDO_0020076,True
GSE74161,MONDO_0004643,MONDO_0020076,True
GSE80682,MONDO_0004643,MONDO_0020076,True
GSE61969,MONDO_0004643,MONDO_0020076,True
GSE75576,MONDO_0004643,MONDO_0020076,True
GSE55385,MONDO_0004643,MONDO_0020076,True
GSE77967,MONDO_0004643,MONDO_0020076,True
GSE72671,MONDO_0004643,MONDO_0020076,True
GSE108367,MONDO_0004643,MONDO_0020076,True
GSE58732,MONDO_0004643,MONDO_0020076,True
GSE74690,MONDO_0004643,MONDO_0020076,True
GSE69654,MONDO_0004643,MONDO_0020076,True
GSE84703,MONDO_0004643,MONDO_0020076,True
GSE42990,MONDO_0004643,MONDO_0020076,True
GSE53599,MONDO_0004643,MONDO_0020076,True
GSE88841,MONDO_0004643,MONDO_0020076,True
GSE75615,MONDO_0004643,MONDO_0020076,True
GSE68391,MONDO_0004643,MONDO_0020076,True
GSE72857,MONDO_0004643,MONDO_0020076,True
GSE67609,MONDO_0004643,MONDO_0020076,True
GSE81842,MONDO_0004643,MONDO_0020076,True
GSE70243,MONDO_0004643,MONDO_0020076,True
GSE83204,MONDO_0004643,MONDO_0020076,True
GSE69786,MONDO_0004643,MONDO_0020076,True
GSE104138,MONDO_0004643,MONDO_0020076,True
GSE60367,MONDO_0004643,MONDO_0020076,True
GSE107653,MONDO_0004643,MONDO_0020076,True
GSE52870,MONDO_0004643,MONDO_0020076,True
GSE77185,MONDO_0004643,MONDO_0020076,True
GSE70235,MONDO_0004643,MONDO_0020076,True
GSE100990,MONDO_0004643,MONDO_0020076,True
GSE55310,MONDO_0004643,MONDO_0020076,False
GSE77693,MONDO_0004643,MONDO_0020076,False
GSE66232,MONDO_0004643,MONDO_0020076,True
GSE109653,MONDO_0004643,MONDO_0020076,True
GSE69858,MONDO_0004643,MONDO_0020076,True
GSE72487,MONDO_0004643,MONDO_0020076,True
GSE63681,MONDO_0004643,MONDO_0020076,True
GSE96607,MONDO_0004643,MONDO_0020076,True
GSE56690,MONDO_0004643,MONDO_0020076,False
GSE99656,MONDO_0004643,MONDO_0020076,True
GSE70244,MONDO_0004643,MONDO_0020076,False
GSE73457,MONDO_0004643,MONDO_0020076,False
GSE65395,MONDO_0004950,MONDO_0001056,True
GSE65395,MONDO_0004950,MONDO_0006181,True
GSE93774,MONDO_0004950,MONDO_0001056,True
GSE93774,MONDO_0004950,MONDO_0006181,True
GSE67957,MONDO_0004950,MONDO_0001056,True
GSE67957,MONDO_0004950,MONDO_0006181,True
GSE83964,MONDO_0004950,MONDO_0001056,True
GSE83964,MONDO_0004950,MONDO_0006181,False
GSE73336,MONDO_0004950,MONDO_0001056,True
GSE73336,MONDO_0004950,MONDO_0006181,False
GSE53782,MONDO_0004950,MONDO_0001056,True
GSE53782,MONDO_0004950,MONDO_0006181,False
GSE67476,MONDO_0004950,MONDO_0001056,True
GSE67476,MONDO_0004950,MONDO_0006181,False
GSE70135,MONDO_0004950,MONDO_0001056,True
GSE70135,MONDO_0004950,MONDO_0006181,False
GSE67270,MONDO_0004950,MONDO_0001056,True
GSE67270,MONDO_0004950,MONDO_0006181,False
GSE60853,MONDO_0004950,MONDO_0001056,True
GSE60853,MONDO_0004950,MONDO_0006181,False
GSE77195,MONDO_0004950,MONDO_0001056,True
GSE77195,MONDO_0004950,MONDO_0006181,False
GSE86301,MONDO_0004953,MONDO_0006256,True
GSE86301,MONDO_0004953,MONDO_0005590,True
GSE81941,MONDO_0004953,MONDO_0006256,True
GSE81941,MONDO_0004953,MONDO_0005590,True
GSE76075,MONDO_0004953,MONDO_0006256,True
GSE76075,MONDO_0004953,MONDO_0005590,True
GSE72480,MONDO_0004953,MONDO_0006256,True
GSE72480,MONDO_0004953,MONDO_0005590,True
GSE67071,MONDO_0004953,MONDO_0006256,True
GSE67071,MONDO_0004953,MONDO_0005590,True
GSE85810,MONDO_0004953,MONDO_0006256,True
GSE85810,MONDO_0004953,MONDO_0005590,True
GSE54246,MONDO_0004958,MONDO_0044925,True
GSE54246,MONDO_0004958,MONDO_0044710,True
GSE45893,MONDO_0004958,MONDO_0044925,False
GSE45893,MONDO_0004958,MONDO_0044710,False
GSE94583,MONDO_0004970,MONDO_0004993,True
GSE60982,MONDO_0004970,MONDO_0004993,True
GSE65665,MONDO_0004970,MONDO_0004993,True
GSE77323,MONDO_0004970,MONDO_0004993,True
GSE87387,MONDO_0004970,MONDO_0004993,True
GSE59831,MONDO_0004970,MONDO_0004993,True
GSE93279,MONDO_0004970,MONDO_0004993,True
GSE49555,MONDO_0004970,MONDO_0004993,True
GSE70046,MONDO_0004970,MONDO_0004993,True
GSE76033,MONDO_0004970,MONDO_0004993,True
GSE63758,MONDO_0004970,MONDO_0004993,True
GSE90497,MONDO_0004970,MONDO_0004993,True
GSE86389,MONDO_0004970,MONDO_0004993,True
