ID,mondo_id,prob,log2(prob/prior),related_words,top1_score,top2_score,top_gap,species
GSE89404,MONDO_0024615,0.0065851398509248,0.0962452565268586,"profiling,tcell",0.0962452565268586,0.0674149500687074,0.028830306458151198,human
GSE89413,MONDO_0005072,0.8679087377028635,4.608570904531946,"alk,amplification,cell,lines,mycn,neuroblastoma,rnaseq",4.608570904531946,4.608562543284089,8.361247856747411e-06,human
GSE89442,MONDO_0011996,0.0168226097405033,0.0418044514304567,"activity,cell,cells,composed,global,rna,rnaseq",0.0418044514304567,0.0379181057037946,0.003886345726662098,human
GSE89446,MONDO_0003266,0.0053979463063132,0.9842957297761468,"ependymomas,fossa,posterior",0.9842957297761468,0.9302691134291452,0.054026616347001566,human
GSE89448,MONDO_0003266,0.0053557066935166,0.9729620567785034,"ependymomas,fossa,posterior",0.9729620567785034,0.8837127285643781,0.08924932821412535,human
GSE89476,MONDO_0005108,0.3239025888172293,2.7378953309709626,"ifn,immune,infection,infections,interferon,type,viral,virus",2.7378953309709626,2.6197415083730315,0.11815382259793106,human
GSE89478,MONDO_0005108,0.1584734893406135,1.706576847407116,"antiretroviral,cells,effusion,haart,hiv,immune,infected,infection,patients,responses,tcells,therapy,viral",1.706576847407116,1.582858544291314,0.12371830311580201,human
GSE89479,MONDO_0005244,0.0068820909324986,0.3307902657015115,"pluripotent,stem,undifferentiated",0.3307902657015115,0.2864150224789724,0.04437524322253911,human
GSE89497,MONDO_0024664,0.005392616907749,0.6599581179936579,"placenta,placental,pregnancy",0.6599581179936579,0.6598516177970768,0.00010650019658109411,human
GSE89503,MONDO_0024237,0.0452685299732714,0.9548953305532052,"embryonic,human,neurons,pluripotent,stem",0.9548953305532052,0.6911481255845835,0.2637472049686217,human
GSE89511,MONDO_0009693,0.6101762008070463,5.532725423583249,"cell,irf4,multiple,myeloma,plasma",5.532725423583249,5.39945706822121,0.13326835536203863,human
GSE89542,MONDO_0006512,0.0084633756411784,0.3920903240667204,er,0.3920903240667204,0.3847534228850142,0.007336901181706212,human
GSE89569,MONDO_0005138,0.0718978435497947,1.1914150472863014,"cell,lines,nsclc",1.1914150472863014,0.9903147732300338,0.20110027405626762,human
GSE89623,MONDO_0018177,0.2868578995942532,3.376019347683094,"brain,cells,data,glioblastoma,gsc,gscs,multiforme,stem,stemlike,survival,tumor",3.376019347683094,3.3757927853136147,0.00022656236947948827,human
GSE89647,MONDO_0000429,0.0215365122505833,0.2303633781793593,fibroblasts,0.2303633781793593,0.1931683546377107,0.03719502354164861,human
GSE89672,MONDO_0005314,0.0035200336618819,0.0247306231778467,multiple,0.0247306231778467,0.0135636326933989,0.0111669904844478,human
GSE89701,MONDO_0005154,0.1314591165423914,1.678229477965616,"cells,gene,hepg2",1.678229477965616,1.525753571540302,0.15247590642531406,human
GSE89714,MONDO_0004994,0.0993254350288579,3.0433464486633395,"cardiomyopathy,heart",3.0433464486633395,2.902531500926748,0.14081494773659164,human
GSE89725,MONDO_0005083,0.3477094148388144,5.400766539797127,"psoriasis,skin",5.400766539797127,5.000924183685847,0.3998423561112796,human
GSE89726,MONDO_0005244,0.0056645645588904,0.0499083700944297,"stem,undifferentiated",0.0499083700944297,0.0419729831218807,0.007935386972549002,human
GSE89729,MONDO_0005335,0.2874327416415912,2.731014873300773,"cancer,cells,change,colon,colorectal,expression,hct116,ratio,rnaseq",2.731014873300773,2.6464496348185738,0.08456523848219932,human
GSE89745,MONDO_0016680,0.5423665852730668,4.29495139774327,"cells,gbm,glioblastoma,tumor",4.29495139774327,4.294926100745665,2.5296997604229432e-05,human
GSE89774,MONDO_0011996,0.0169129621605069,0.0495322765478912,"activity,binding,cells,endogenous,global,rna,splicing,translation",0.0495322765478912,0.0475930735027647,0.0019392030451265002,human
