ID,child,parent,parent_hit
GSE83547,MONDO_0005159,MONDO_0008315,True
GSE83547,MONDO_0005159,MONDO_0004993,False
GSE27823,MONDO_0005159,MONDO_0008315,True
GSE27823,MONDO_0005159,MONDO_0004993,False
GSE85306,MONDO_0005159,MONDO_0008315,True
GSE85306,MONDO_0005159,MONDO_0004993,False
GSE102305,MONDO_0005159,MONDO_0008315,True
GSE102305,MONDO_0005159,MONDO_0004993,False
GSE80551,MONDO_0005159,MONDO_0008315,True
GSE80551,MONDO_0005159,MONDO_0004993,False
GSE99824,MONDO_0005159,MONDO_0008315,True
GSE99824,MONDO_0005159,MONDO_0004993,False
GSE89226,MONDO_0005159,MONDO_0008315,True
GSE89226,MONDO_0005159,MONDO_0004993,False
GSE84023,MONDO_0005184,MONDO_0006047,True
GSE79669,MONDO_0005184,MONDO_0006047,True
GSE119794,MONDO_0005184,MONDO_0006047,True
GSE79668,MONDO_0005184,MONDO_0006047,True
GSE108072,MONDO_0005184,MONDO_0006047,True
GSE122818,MONDO_0005184,MONDO_0006047,True
GSE61290,MONDO_0005184,MONDO_0006047,True
GSE106336,MONDO_0005184,MONDO_0006047,True
GSE105083,MONDO_0005184,MONDO_0006047,True
GSE125506,MONDO_0005184,MONDO_0006047,True
GSE83816,MONDO_0005184,MONDO_0006047,True
GSE81076,MONDO_0005184,MONDO_0006047,True
GSE50244,MONDO_0005184,MONDO_0006047,True
GSE75797,MONDO_0005184,MONDO_0006047,True
GSE101665,MONDO_0005184,MONDO_0006047,True
GSE79953,MONDO_0005184,MONDO_0006047,True
GSE60407,MONDO_0005184,MONDO_0006047,True
GSE92581,MONDO_0005184,MONDO_0006047,True
GSE97003,MONDO_0005184,MONDO_0006047,True
GSE64558,MONDO_0005184,MONDO_0006047,True
GSE115831,MONDO_0005184,MONDO_0006047,True
GSE95176,MONDO_0005184,MONDO_0006047,True
GSE88997,MONDO_0005184,MONDO_0006047,True
GSE40174,MONDO_0005184,MONDO_0006047,True
GSE63840,MONDO_0005184,MONDO_0006047,True
GSE50386,MONDO_0005184,MONDO_0006047,True
GSE76025,MONDO_0005184,MONDO_0006047,True
GSE97215,MONDO_0005184,MONDO_0006047,True
GSE84714,MONDO_0005184,MONDO_0006047,True
GSE85241,MONDO_0005184,MONDO_0006047,True
GSE75327,MONDO_0005184,MONDO_0006047,True
GSE93326,MONDO_0005184,MONDO_0006047,True
GSE63124,MONDO_0005184,MONDO_0006047,True
GSE90926,MONDO_0005184,MONDO_0006047,True
GSE63776,MONDO_0005184,MONDO_0006047,True
GSE82104,MONDO_0005184,MONDO_0006047,True
GSE82110,MONDO_0005184,MONDO_0006047,True
GSE109795,MONDO_0005184,MONDO_0006047,True
GSE81608,MONDO_0005184,MONDO_0006047,True
GSE103152,MONDO_0005184,MONDO_0006047,True
GSE53350,MONDO_0005184,MONDO_0006047,True
GSE90111,MONDO_0005184,MONDO_0006047,True
GSE66876,MONDO_0005184,MONDO_0006047,True
GSE79724,MONDO_0005184,MONDO_0006047,True
GSE54879,MONDO_0005184,MONDO_0006047,True
GSE61946,MONDO_0005184,MONDO_0006047,True
GSE73727,MONDO_0005184,MONDO_0006047,True
GSE61945,MONDO_0005184,MONDO_0006047,True
GSE84023,MONDO_0005192,MONDO_0002116,True
GSE84023,MONDO_0005192,MONDO_0006181,True
GSE79669,MONDO_0005192,MONDO_0002116,True
GSE79669,MONDO_0005192,MONDO_0006181,True
GSE119794,MONDO_0005192,MONDO_0002116,True
GSE119794,MONDO_0005192,MONDO_0006181,True
GSE79668,MONDO_0005192,MONDO_0002116,True
GSE79668,MONDO_0005192,MONDO_0006181,True
GSE108072,MONDO_0005192,MONDO_0002116,True
GSE108072,MONDO_0005192,MONDO_0006181,True
GSE122818,MONDO_0005192,MONDO_0002116,True
GSE122818,MONDO_0005192,MONDO_0006181,True
GSE61290,MONDO_0005192,MONDO_0002116,True
GSE61290,MONDO_0005192,MONDO_0006181,True
GSE106336,MONDO_0005192,MONDO_0002116,True
GSE106336,MONDO_0005192,MONDO_0006181,True
GSE105083,MONDO_0005192,MONDO_0002116,True
GSE105083,MONDO_0005192,MONDO_0006181,True
GSE125506,MONDO_0005192,MONDO_0002116,True
GSE125506,MONDO_0005192,MONDO_0006181,True
GSE83816,MONDO_0005192,MONDO_0002116,True
GSE83816,MONDO_0005192,MONDO_0006181,True
GSE81076,MONDO_0005192,MONDO_0002116,True
GSE81076,MONDO_0005192,MONDO_0006181,True
GSE75797,MONDO_0005192,MONDO_0002116,True
GSE75797,MONDO_0005192,MONDO_0006181,True
GSE50244,MONDO_0005192,MONDO_0002116,True
GSE50244,MONDO_0005192,MONDO_0006181,True
GSE101665,MONDO_0005192,MONDO_0002116,True
GSE101665,MONDO_0005192,MONDO_0006181,True
GSE79953,MONDO_0005192,MONDO_0002116,True
GSE79953,MONDO_0005192,MONDO_0006181,True
GSE60407,MONDO_0005192,MONDO_0002116,True
GSE60407,MONDO_0005192,MONDO_0006181,True
GSE97003,MONDO_0005192,MONDO_0002116,True
GSE97003,MONDO_0005192,MONDO_0006181,True
GSE92581,MONDO_0005192,MONDO_0002116,True
GSE92581,MONDO_0005192,MONDO_0006181,True
GSE64558,MONDO_0005192,MONDO_0002116,True
GSE64558,MONDO_0005192,MONDO_0006181,True
GSE115831,MONDO_0005192,MONDO_0002116,True
GSE115831,MONDO_0005192,MONDO_0006181,True
GSE40174,MONDO_0005192,MONDO_0002116,True
GSE40174,MONDO_0005192,MONDO_0006181,True
GSE95176,MONDO_0005192,MONDO_0002116,True
GSE95176,MONDO_0005192,MONDO_0006181,True
GSE63840,MONDO_0005192,MONDO_0002116,True
GSE63840,MONDO_0005192,MONDO_0006181,True
GSE88997,MONDO_0005192,MONDO_0002116,True
GSE88997,MONDO_0005192,MONDO_0006181,True
GSE50386,MONDO_0005192,MONDO_0002116,True
GSE50386,MONDO_0005192,MONDO_0006181,True
GSE97215,MONDO_0005192,MONDO_0002116,True
GSE97215,MONDO_0005192,MONDO_0006181,True
GSE76025,MONDO_0005192,MONDO_0002116,True
GSE76025,MONDO_0005192,MONDO_0006181,True
GSE84714,MONDO_0005192,MONDO_0002116,True
GSE84714,MONDO_0005192,MONDO_0006181,True
GSE85241,MONDO_0005192,MONDO_0002116,True
GSE85241,MONDO_0005192,MONDO_0006181,True
GSE63124,MONDO_0005192,MONDO_0002116,True
GSE63124,MONDO_0005192,MONDO_0006181,True
GSE90926,MONDO_0005192,MONDO_0002116,True
GSE90926,MONDO_0005192,MONDO_0006181,True
GSE75327,MONDO_0005192,MONDO_0002116,True
GSE75327,MONDO_0005192,MONDO_0006181,True
GSE63776,MONDO_0005192,MONDO_0002116,True
GSE63776,MONDO_0005192,MONDO_0006181,True
GSE93326,MONDO_0005192,MONDO_0002116,True
GSE93326,MONDO_0005192,MONDO_0006181,True
GSE82110,MONDO_0005192,MONDO_0002116,True
GSE82110,MONDO_0005192,MONDO_0006181,True
GSE82104,MONDO_0005192,MONDO_0002116,True
GSE82104,MONDO_0005192,MONDO_0006181,True
GSE109795,MONDO_0005192,MONDO_0002116,True
GSE109795,MONDO_0005192,MONDO_0006181,False
GSE81608,MONDO_0005192,MONDO_0002116,True
GSE81608,MONDO_0005192,MONDO_0006181,False
GSE90111,MONDO_0005192,MONDO_0002116,True
GSE90111,MONDO_0005192,MONDO_0006181,False
GSE66876,MONDO_0005192,MONDO_0002116,True
GSE66876,MONDO_0005192,MONDO_0006181,True
GSE79724,MONDO_0005192,MONDO_0002116,True
GSE79724,MONDO_0005192,MONDO_0006181,False
GSE53350,MONDO_0005192,MONDO_0002116,True
GSE53350,MONDO_0005192,MONDO_0006181,False
GSE103152,MONDO_0005192,MONDO_0002116,True
GSE103152,MONDO_0005192,MONDO_0006181,False
GSE54879,MONDO_0005192,MONDO_0002116,True
GSE54879,MONDO_0005192,MONDO_0006181,False
GSE61946,MONDO_0005192,MONDO_0002116,True
GSE61946,MONDO_0005192,MONDO_0006181,True
GSE73727,MONDO_0005192,MONDO_0002116,True
GSE73727,MONDO_0005192,MONDO_0006181,False
GSE61945,MONDO_0005192,MONDO_0002116,True
GSE61945,MONDO_0005192,MONDO_0006181,False
GSE83139,MONDO_0005192,MONDO_0002116,True
GSE83139,MONDO_0005192,MONDO_0006181,False
GSE84697,MONDO_0005206,MONDO_0002367,True
GSE84697,MONDO_0005206,MONDO_0004993,True
GSE66879,MONDO_0005206,MONDO_0002367,True
GSE66879,MONDO_0005206,MONDO_0004993,True
GSE63183,MONDO_0005206,MONDO_0002367,True
GSE63183,MONDO_0005206,MONDO_0004993,True
GSE59066,MONDO_0005206,MONDO_0002367,True
GSE59066,MONDO_0005206,MONDO_0004993,False
GSE64399,MONDO_0005206,MONDO_0002367,True
GSE64399,MONDO_0005206,MONDO_0004993,False
GSE107848,MONDO_0005206,MONDO_0002367,True
GSE107848,MONDO_0005206,MONDO_0004993,True
GSE85897,MONDO_0005206,MONDO_0002367,True
GSE85897,MONDO_0005206,MONDO_0004993,True
GSE69197,MONDO_0005206,MONDO_0002367,True
GSE69197,MONDO_0005206,MONDO_0004993,False
GSE74958,MONDO_0005206,MONDO_0002367,True
GSE74958,MONDO_0005206,MONDO_0004993,True
GSE70602,MONDO_0005206,MONDO_0002367,True
GSE70602,MONDO_0005206,MONDO_0004993,True
GSE66741,MONDO_0005206,MONDO_0002367,True
GSE66741,MONDO_0005206,MONDO_0004993,False
GSE64451,MONDO_0005206,MONDO_0002367,True
GSE64451,MONDO_0005206,MONDO_0004993,True
GSE76199,MONDO_0005206,MONDO_0002367,True
GSE76199,MONDO_0005206,MONDO_0004993,False
GSE24455,MONDO_0005206,MONDO_0002367,True
GSE24455,MONDO_0005206,MONDO_0004993,False
GSE70544,MONDO_0005206,MONDO_0002367,True
GSE70544,MONDO_0005206,MONDO_0004993,False
GSE102101,MONDO_0005206,MONDO_0002367,True
GSE102101,MONDO_0005206,MONDO_0004993,False
GSE74450,MONDO_0005206,MONDO_0002367,True
GSE74450,MONDO_0005206,MONDO_0004993,False
GSE74734,MONDO_0005206,MONDO_0002367,True
GSE74734,MONDO_0005206,MONDO_0004993,True
GSE67237,MONDO_0005206,MONDO_0002367,True
GSE67237,MONDO_0005206,MONDO_0004993,False
GSE84339,MONDO_0005206,MONDO_0002367,True
GSE84339,MONDO_0005206,MONDO_0004993,True
GSE75061,MONDO_0005206,MONDO_0002367,True
GSE75061,MONDO_0005206,MONDO_0004993,False
GSE77422,MONDO_0005206,MONDO_0002367,False
GSE77422,MONDO_0005206,MONDO_0004993,True
GSE94461,MONDO_0005206,MONDO_0002367,True
GSE94461,MONDO_0005206,MONDO_0004993,False
GSE87087,MONDO_0005211,MONDO_0002752,True
GSE87087,MONDO_0005211,MONDO_0024885,True
GSE87087,MONDO_0005211,MONDO_0005278,True
GSE79572,MONDO_0005211,MONDO_0002752,True
GSE79572,MONDO_0005211,MONDO_0024885,True
GSE79572,MONDO_0005211,MONDO_0005278,True
GSE71340,MONDO_0005211,MONDO_0002752,True
GSE71340,MONDO_0005211,MONDO_0024885,True
GSE71340,MONDO_0005211,MONDO_0005278,True
GSE62093,MONDO_0005211,MONDO_0002752,True
GSE62093,MONDO_0005211,MONDO_0024885,True
GSE62093,MONDO_0005211,MONDO_0005278,True
GSE70073,MONDO_0005211,MONDO_0002752,True
GSE70073,MONDO_0005211,MONDO_0024885,True
GSE70073,MONDO_0005211,MONDO_0005278,True
GSE101972,MONDO_0005211,MONDO_0002752,True
GSE101972,MONDO_0005211,MONDO_0024885,True
GSE101972,MONDO_0005211,MONDO_0005278,True
GSE97388,MONDO_0005211,MONDO_0002752,True
GSE97388,MONDO_0005211,MONDO_0024885,True
GSE97388,MONDO_0005211,MONDO_0005278,True
GSE83100,MONDO_0005211,MONDO_0002752,True
GSE83100,MONDO_0005211,MONDO_0024885,True
GSE83100,MONDO_0005211,MONDO_0005278,True
GSE102073,MONDO_0005211,MONDO_0002752,True
GSE102073,MONDO_0005211,MONDO_0024885,True
GSE102073,MONDO_0005211,MONDO_0005278,True
GSE84425,MONDO_0005211,MONDO_0002752,True
GSE84425,MONDO_0005211,MONDO_0024885,True
GSE84425,MONDO_0005211,MONDO_0005278,True
GSE94304,MONDO_0005211,MONDO_0002752,True
GSE94304,MONDO_0005211,MONDO_0024885,True
GSE94304,MONDO_0005211,MONDO_0005278,True
GSE74550,MONDO_0005211,MONDO_0002752,True
GSE74550,MONDO_0005211,MONDO_0024885,True
GSE74550,MONDO_0005211,MONDO_0005278,True
GSE70072,MONDO_0005211,MONDO_0002752,True
GSE70072,MONDO_0005211,MONDO_0024885,True
GSE70072,MONDO_0005211,MONDO_0005278,True
GSE52695,MONDO_0005211,MONDO_0002752,True
GSE52695,MONDO_0005211,MONDO_0024885,True
GSE52695,MONDO_0005211,MONDO_0005278,True
GSE71074,MONDO_0005211,MONDO_0002752,True
GSE71074,MONDO_0005211,MONDO_0024885,True
GSE71074,MONDO_0005211,MONDO_0005278,True
GSE46490,MONDO_0005211,MONDO_0002752,True
GSE46490,MONDO_0005211,MONDO_0024885,True
GSE46490,MONDO_0005211,MONDO_0005278,True
GSE58586,MONDO_0005211,MONDO_0002752,True
GSE58586,MONDO_0005211,MONDO_0024885,True
GSE58586,MONDO_0005211,MONDO_0005278,False
GSE99392,MONDO_0005213,MONDO_0002715,True
GSE99392,MONDO_0005213,MONDO_0004993,False
GSE74639,MONDO_0005232,MONDO_0004993,True
GSE96106,MONDO_0005232,MONDO_0004993,True
GSE83492,MONDO_0005232,MONDO_0004993,True
GSE34914,MONDO_0005232,MONDO_0004993,True
GSE73555,MONDO_0005232,MONDO_0004993,True
GSE86958,MONDO_0005232,MONDO_0004993,True
GSE32726,MONDO_0005232,MONDO_0004993,True
GSE84339,MONDO_0005232,MONDO_0004993,True
GSE88943,MONDO_0005232,MONDO_0004993,True
GSE94464,MONDO_0005232,MONDO_0004993,True
GSE94518,MONDO_0005232,MONDO_0004993,False
GSE83888,MONDO_0005232,MONDO_0004993,False
GSE70968,MONDO_0005232,MONDO_0004993,True
GSE74639,MONDO_0005233,MONDO_0005138,True
GSE34914,MONDO_0005233,MONDO_0005138,True
GSE96106,MONDO_0005233,MONDO_0005138,True
GSE70968,MONDO_0005233,MONDO_0005138,True
GSE68795,MONDO_0005233,MONDO_0005138,True
GSE86958,MONDO_0005233,MONDO_0005138,True
GSE83492,MONDO_0005233,MONDO_0005138,True
GSE88943,MONDO_0005233,MONDO_0005138,True
GSE73555,MONDO_0005233,MONDO_0005138,True
GSE84339,MONDO_0005233,MONDO_0005138,True
GSE104854,MONDO_0005233,MONDO_0005138,True
GSE81089,MONDO_0005233,MONDO_0005138,True
GSE85118,MONDO_0005233,MONDO_0005138,True
GSE32726,MONDO_0005233,MONDO_0005138,True
GSE95558,MONDO_0005233,MONDO_0005138,True
GSE89843,MONDO_0005233,MONDO_0005138,True
GSE37764,MONDO_0005233,MONDO_0005138,True
GSE94518,MONDO_0005233,MONDO_0005138,True
GSE36597,MONDO_0005233,MONDO_0005138,True
GSE81167,MONDO_0005233,MONDO_0005138,True
GSE86874,MONDO_0005233,MONDO_0005138,True
GSE83888,MONDO_0005233,MONDO_0005138,True
GSE64513,MONDO_0005233,MONDO_0005138,True
GSE80802,MONDO_0005233,MONDO_0005138,True
GSE97168,MONDO_0005233,MONDO_0005138,True
GSE83501,MONDO_0005233,MONDO_0005138,True
GSE94405,MONDO_0005233,MONDO_0005138,True
GSE39121,MONDO_0005233,MONDO_0005138,True
GSE79210,MONDO_0005233,MONDO_0005138,True
GSE122818,MONDO_0005233,MONDO_0005138,True
GSE84789,MONDO_0005233,MONDO_0005138,True
GSE83717,MONDO_0005233,MONDO_0005138,True
GSE68919,MONDO_0005233,MONDO_0005138,True
GSE57681,MONDO_0005233,MONDO_0005138,True
GSE80182,MONDO_0005233,MONDO_0005138,True
GSE79209,MONDO_0005233,MONDO_0005138,True
GSE52248,MONDO_0005233,MONDO_0005138,True
GSE90781,MONDO_0005233,MONDO_0005138,True
GSE72956,MONDO_0005233,MONDO_0005138,True
GSE103016,MONDO_0005233,MONDO_0005138,True
GSE72001,MONDO_0005233,MONDO_0005138,True
GSE77219,MONDO_0005233,MONDO_0005138,True
GSE99149,MONDO_0005233,MONDO_0005138,True
GSE49155,MONDO_0005233,MONDO_0005138,True
GSE56356,MONDO_0005233,MONDO_0005138,True
GSE86956,MONDO_0005233,MONDO_0005138,True
GSE101558,MONDO_0005233,MONDO_0005138,True
GSE79668,MONDO_0005233,MONDO_0005138,True
GSE87340,MONDO_0005233,MONDO_0005138,True
GSE85001,MONDO_0005233,MONDO_0005138,True
GSE84852,MONDO_0005233,MONDO_0005138,True
GSE38945,MONDO_0005233,MONDO_0005138,True
GSE74484,MONDO_0005233,MONDO_0005138,True
GSE56231,MONDO_0005233,MONDO_0005138,True
GSE57148,MONDO_0005233,MONDO_0005138,True
GSE90728,MONDO_0005233,MONDO_0005138,True
GSE64741,MONDO_0005233,MONDO_0005138,True
GSE81687,MONDO_0005233,MONDO_0005138,True
GSE74866,MONDO_0005233,MONDO_0005138,True
GSE86337,MONDO_0005233,MONDO_0005138,True
GSE90729,MONDO_0005233,MONDO_0005138,True
GSE47095,MONDO_0005233,MONDO_0005138,True
GSE66627,MONDO_0005233,MONDO_0005138,True
GSE91061,MONDO_0005233,MONDO_0005138,True
GSE65420,MONDO_0005233,MONDO_0005138,True
GSE61910,MONDO_0005233,MONDO_0005138,True
GSE97266,MONDO_0005233,MONDO_0005138,True
GSE80136,MONDO_0005233,MONDO_0005138,True
GSE94555,MONDO_0005233,MONDO_0005138,True
GSE86618,MONDO_0005233,MONDO_0005138,True
GSE94937,MONDO_0005233,MONDO_0005138,True
GSE79688,MONDO_0005233,MONDO_0005138,True
GSE73696,MONDO_0005233,MONDO_0005138,True
GSE93999,MONDO_0005233,MONDO_0005138,True
GSE62118,MONDO_0005233,MONDO_0005138,True
GSE104714,MONDO_0005233,MONDO_0005138,True
GSE77422,MONDO_0005233,MONDO_0005138,True
GSE84776,MONDO_0005233,MONDO_0005138,True
GSE79051,MONDO_0005233,MONDO_0005138,True
GSE56742,MONDO_0005233,MONDO_0005138,True
GSE99621,MONDO_0005233,MONDO_0005138,True
GSE29006,MONDO_0005233,MONDO_0005138,True
GSE92979,MONDO_0005233,MONDO_0005138,True
GSE97053,MONDO_0005233,MONDO_0005138,True
GSE66556,MONDO_0005233,MONDO_0005138,True
GSE100392,MONDO_0005233,MONDO_0005138,False
GSE79669,MONDO_0005233,MONDO_0005138,True
GSE79572,MONDO_0005278,MONDO_0004970,True
GSE87087,MONDO_0005278,MONDO_0004970,True
GSE71340,MONDO_0005278,MONDO_0004970,True
GSE62093,MONDO_0005278,MONDO_0004970,False
GSE70073,MONDO_0005278,MONDO_0004970,True
GSE101972,MONDO_0005278,MONDO_0004970,False
GSE97388,MONDO_0005278,MONDO_0004970,False
GSE83100,MONDO_0005278,MONDO_0004970,False
GSE102073,MONDO_0005278,MONDO_0004970,True
GSE94304,MONDO_0005278,MONDO_0004970,False
GSE84425,MONDO_0005278,MONDO_0004970,False
GSE74550,MONDO_0005278,MONDO_0004970,False
GSE70072,MONDO_0005278,MONDO_0004970,False
GSE52695,MONDO_0005278,MONDO_0004970,False
GSE71074,MONDO_0005278,MONDO_0004970,False
GSE46490,MONDO_0005278,MONDO_0004970,False
GSE79572,MONDO_0005461,MONDO_0002447,True
GSE79572,MONDO_0005461,MONDO_0004970,True
GSE87087,MONDO_0005461,MONDO_0002447,False
GSE87087,MONDO_0005461,MONDO_0004970,True
GSE85579,MONDO_0005494,MONDO_0000616,True
GSE85579,MONDO_0005494,MONDO_0000618,True
GSE85579,MONDO_0005494,MONDO_0006513,True
GSE58135,MONDO_0005494,MONDO_0000616,True
GSE58135,MONDO_0005494,MONDO_0000618,True
GSE58135,MONDO_0005494,MONDO_0006513,True
GSE52194,MONDO_0005494,MONDO_0000616,True
GSE52194,MONDO_0005494,MONDO_0000618,True
GSE52194,MONDO_0005494,MONDO_0006513,True
GSE63582,MONDO_0005494,MONDO_0000616,True
GSE63582,MONDO_0005494,MONDO_0000618,True
GSE63582,MONDO_0005494,MONDO_0006513,True
GSE48213,MONDO_0005494,MONDO_0000616,True
GSE48213,MONDO_0005494,MONDO_0000618,True
GSE48213,MONDO_0005494,MONDO_0006513,True
GSE94493,MONDO_0005494,MONDO_0000616,True
GSE94493,MONDO_0005494,MONDO_0000618,True
GSE94493,MONDO_0005494,MONDO_0006513,True
GSE99060,MONDO_0005494,MONDO_0000616,True
GSE99060,MONDO_0005494,MONDO_0000618,True
GSE99060,MONDO_0005494,MONDO_0006513,True
GSE95304,MONDO_0005494,MONDO_0000616,True
GSE95304,MONDO_0005494,MONDO_0000618,True
GSE95304,MONDO_0005494,MONDO_0006513,True
GSE78011,MONDO_0005494,MONDO_0000616,True
GSE78011,MONDO_0005494,MONDO_0000618,True
GSE78011,MONDO_0005494,MONDO_0006513,True
GSE78918,MONDO_0005494,MONDO_0000616,True
GSE78918,MONDO_0005494,MONDO_0000618,True
GSE78918,MONDO_0005494,MONDO_0006513,True
GSE76433,MONDO_0005494,MONDO_0000616,True
GSE76433,MONDO_0005494,MONDO_0000618,True
GSE76433,MONDO_0005494,MONDO_0006513,True
GSE90519,MONDO_0005494,MONDO_0000616,True
GSE90519,MONDO_0005494,MONDO_0000618,True
GSE90519,MONDO_0005494,MONDO_0006513,True
GSE74417,MONDO_0005494,MONDO_0000616,True
GSE74417,MONDO_0005494,MONDO_0000618,True
GSE74417,MONDO_0005494,MONDO_0006513,True
GSE73527,MONDO_0005494,MONDO_0000616,True
GSE73527,MONDO_0005494,MONDO_0000618,True
GSE73527,MONDO_0005494,MONDO_0006513,True
GSE59810,MONDO_0005494,MONDO_0000616,True
GSE59810,MONDO_0005494,MONDO_0000618,True
GSE59810,MONDO_0005494,MONDO_0006513,True
GSE93057,MONDO_0005494,MONDO_0000616,True
GSE93057,MONDO_0005494,MONDO_0000618,True
GSE93057,MONDO_0005494,MONDO_0006513,True
GSE89225,MONDO_0005494,MONDO_0000616,True
GSE89225,MONDO_0005494,MONDO_0000618,True
GSE89225,MONDO_0005494,MONDO_0006513,True
GSE75130,MONDO_0005494,MONDO_0000616,True
GSE75130,MONDO_0005494,MONDO_0000618,True
GSE75130,MONDO_0005494,MONDO_0006513,True
GSE47462,MONDO_0005494,MONDO_0000616,True
GSE47462,MONDO_0005494,MONDO_0000618,True
GSE47462,MONDO_0005494,MONDO_0006513,True
GSE75688,MONDO_0005494,MONDO_0000616,True
GSE75688,MONDO_0005494,MONDO_0000618,True
GSE75688,MONDO_0005494,MONDO_0006513,True
GSE95375,MONDO_0005494,MONDO_0000616,True
GSE95375,MONDO_0005494,MONDO_0000618,True
GSE95375,MONDO_0005494,MONDO_0006513,True
GSE85557,MONDO_0005494,MONDO_0000616,True
GSE85557,MONDO_0005494,MONDO_0000618,True
GSE85557,MONDO_0005494,MONDO_0006513,True
GSE52643,MONDO_0005494,MONDO_0000616,True
GSE52643,MONDO_0005494,MONDO_0000618,True
GSE52643,MONDO_0005494,MONDO_0006513,True
GSE71960,MONDO_0005494,MONDO_0000616,True
GSE71960,MONDO_0005494,MONDO_0000618,True
GSE71960,MONDO_0005494,MONDO_0006513,True
GSE56022,MONDO_0005494,MONDO_0000616,True
GSE56022,MONDO_0005494,MONDO_0000618,True
GSE56022,MONDO_0005494,MONDO_0006513,True
GSE33776,MONDO_0005494,MONDO_0000616,True
GSE33776,MONDO_0005494,MONDO_0000618,True
GSE33776,MONDO_0005494,MONDO_0006513,True
GSE96860,MONDO_0005494,MONDO_0000616,True
GSE96860,MONDO_0005494,MONDO_0000618,True
GSE96860,MONDO_0005494,MONDO_0006513,True
GSE80297,MONDO_0005494,MONDO_0000616,True
GSE80297,MONDO_0005494,MONDO_0000618,True
GSE80297,MONDO_0005494,MONDO_0006513,True
GSE125802,MONDO_0005494,MONDO_0000616,True
GSE125802,MONDO_0005494,MONDO_0000618,True
GSE125802,MONDO_0005494,MONDO_0006513,True
GSE95293,MONDO_0005494,MONDO_0000616,True
GSE95293,MONDO_0005494,MONDO_0000618,True
GSE95293,MONDO_0005494,MONDO_0006513,True
GSE40049,MONDO_0005494,MONDO_0000616,True
GSE40049,MONDO_0005494,MONDO_0000618,True
GSE40049,MONDO_0005494,MONDO_0006513,True
GSE42948,MONDO_0005494,MONDO_0000616,True
GSE42948,MONDO_0005494,MONDO_0000618,True
GSE42948,MONDO_0005494,MONDO_0006513,True
GSE72524,MONDO_0005494,MONDO_0000616,True
GSE72524,MONDO_0005494,MONDO_0000618,True
GSE72524,MONDO_0005494,MONDO_0006513,True
GSE58708,MONDO_0005494,MONDO_0000616,True
GSE58708,MONDO_0005494,MONDO_0000618,True
GSE58708,MONDO_0005494,MONDO_0006513,True
GSE78527,MONDO_0005494,MONDO_0000616,True
GSE78527,MONDO_0005494,MONDO_0000618,True
GSE78527,MONDO_0005494,MONDO_0006513,True
GSE44052,MONDO_0005494,MONDO_0000616,True
GSE44052,MONDO_0005494,MONDO_0000618,True
GSE44052,MONDO_0005494,MONDO_0006513,True
GSE76453,MONDO_0005494,MONDO_0000616,True
GSE76453,MONDO_0005494,MONDO_0000618,True
GSE76453,MONDO_0005494,MONDO_0006513,True
GSE73526,MONDO_0005494,MONDO_0000616,True
GSE73526,MONDO_0005494,MONDO_0000618,True
GSE73526,MONDO_0005494,MONDO_0006513,True
GSE61727,MONDO_0005494,MONDO_0000616,True
GSE61727,MONDO_0005494,MONDO_0000618,True
GSE61727,MONDO_0005494,MONDO_0006513,True
GSE100925,MONDO_0005494,MONDO_0000616,True
GSE100925,MONDO_0005494,MONDO_0000618,True
GSE100925,MONDO_0005494,MONDO_0006513,True
GSE68815,MONDO_0005494,MONDO_0000616,True
GSE68815,MONDO_0005494,MONDO_0000618,True
GSE68815,MONDO_0005494,MONDO_0006513,True
GSE64367,MONDO_0005494,MONDO_0000616,True
GSE64367,MONDO_0005494,MONDO_0000618,True
GSE64367,MONDO_0005494,MONDO_0006513,True
GSE70404,MONDO_0005494,MONDO_0000616,True
GSE70404,MONDO_0005494,MONDO_0000618,True
GSE70404,MONDO_0005494,MONDO_0006513,True
GSE37918,MONDO_0005494,MONDO_0000616,True
GSE37918,MONDO_0005494,MONDO_0000618,True
GSE37918,MONDO_0005494,MONDO_0006513,True
GSE51827,MONDO_0005494,MONDO_0000616,True
GSE51827,MONDO_0005494,MONDO_0000618,True
GSE51827,MONDO_0005494,MONDO_0006513,True
GSE99596,MONDO_0005494,MONDO_0000616,True
GSE99596,MONDO_0005494,MONDO_0000618,True
GSE99596,MONDO_0005494,MONDO_0006513,True
GSE43726,MONDO_0005494,MONDO_0000616,True
GSE43726,MONDO_0005494,MONDO_0000618,True
GSE43726,MONDO_0005494,MONDO_0006513,True
GSE29119,MONDO_0005494,MONDO_0000616,True
GSE29119,MONDO_0005494,MONDO_0000618,True
GSE29119,MONDO_0005494,MONDO_0006513,True
GSE56882,MONDO_0005494,MONDO_0000616,True
GSE56882,MONDO_0005494,MONDO_0000618,True
GSE56882,MONDO_0005494,MONDO_0006513,True
GSE92910,MONDO_0005494,MONDO_0000616,True
GSE92910,MONDO_0005494,MONDO_0000618,True
GSE92910,MONDO_0005494,MONDO_0006513,True
GSE45732,MONDO_0005494,MONDO_0000616,True
GSE45732,MONDO_0005494,MONDO_0000618,True
GSE45732,MONDO_0005494,MONDO_0006513,True
GSE77179,MONDO_0005494,MONDO_0000616,True
GSE77179,MONDO_0005494,MONDO_0000618,True
GSE77179,MONDO_0005494,MONDO_0006513,True
GSE68358,MONDO_0005494,MONDO_0000616,True
GSE68358,MONDO_0005494,MONDO_0000618,True
