ID,term,depth,coverage,n_ancestors,n_ancestors_hit
GSE78902,MONDO_0021063,4,0.5,4,2
GSE67186,MONDO_0021063,4,0.75,4,3
GSE63256,MONDO_0021063,4,0.5,4,2
GSE86895,MONDO_0021063,4,0.75,4,3
GSE101678,MONDO_0021063,4,0.0,4,0
GSE90800,MONDO_0021063,4,0.5,4,2
GSE68156,MONDO_0021063,4,0.0,4,0
GSE71304,MONDO_0021063,4,0.0,4,0
GSE97013,MONDO_0021063,4,0.75,4,3
GSE38983,MONDO_0021063,4,0.75,4,3
GSE94583,MONDO_0021069,1,0.0,1,0
GSE60982,MONDO_0021069,1,0.0,1,0
GSE77323,MONDO_0021069,1,0.0,1,0
GSE65665,MONDO_0021069,1,0.0,1,0
GSE90497,MONDO_0021069,1,0.0,1,0
GSE86389,MONDO_0021069,1,0.0,1,0
GSE78760,MONDO_0021069,1,0.0,1,0
GSE71574,MONDO_0021069,1,0.0,1,0
GSE97060,MONDO_0021069,1,0.0,1,0
GSE69751,MONDO_0021069,1,0.0,1,0
GSE49555,MONDO_0021069,1,0.0,1,0
GSE85793,MONDO_0021069,1,0.0,1,0
GSE66001,MONDO_0021069,1,0.0,1,0
GSE77729,MONDO_0021069,1,0.0,1,0
GSE85648,MONDO_0021069,1,0.0,1,0
GSE85098,MONDO_0021069,1,0.0,1,0
GSE38539,MONDO_0021069,1,0.0,1,0
GSE73536,MONDO_0021069,1,0.0,1,0
GSE83865,MONDO_0021069,1,0.0,1,0
GSE64867,MONDO_0021069,1,0.0,1,0
GSE76062,MONDO_0021069,1,0.0,1,0
GSE66003,MONDO_0021069,1,0.0,1,0
GSE55190,MONDO_0021069,1,0.0,1,0
GSE43314,MONDO_0021069,1,0.0,1,0
GSE94967,MONDO_0021069,1,0.0,1,0
GSE57809,MONDO_0021069,1,0.0,1,0
GSE79535,MONDO_0021069,1,0.0,1,0
GSE63758,MONDO_0021069,1,0.0,1,0
GSE88764,MONDO_0021069,1,0.0,1,0
GSE61117,MONDO_0021069,1,0.0,1,0
GSE83240,MONDO_0021069,1,0.0,1,0
GSE35213,MONDO_0021069,1,0.0,1,0
GSE82005,MONDO_0021069,1,0.0,1,0
GSE84498,MONDO_0021069,1,0.0,1,0
GSE87870,MONDO_0021138,2,0.75,4,3
GSE105159,MONDO_0021138,2,0.75,4,3
GSE49087,MONDO_0021138,2,0.75,4,3
GSE81420,MONDO_0021138,2,0.75,4,3
GSE63312,MONDO_0021138,2,0.75,4,3
GSE81421,MONDO_0021138,2,0.75,4,3
GSE49088,MONDO_0021138,2,0.75,4,3
GSE68461,MONDO_0021138,2,0.75,4,3
GSE77847,MONDO_0021138,2,0.75,4,3
GSE77846,MONDO_0021138,2,0.75,4,3
GSE80745,MONDO_0021138,2,0.75,4,3
GSE81329,MONDO_0021138,2,0.75,4,3
GSE72737,MONDO_0021138,2,0.75,4,3
GSE48048,MONDO_0021138,2,0.75,4,3
GSE79068,MONDO_0021138,2,0.75,4,3
GSE97389,MONDO_0021138,2,0.75,4,3
GSE74064,MONDO_0021138,2,0.75,4,3
GSE85193,MONDO_0021138,2,0.75,4,3
GSE90059,MONDO_0021138,2,0.75,4,3
GSE71531,MONDO_0021138,2,0.75,4,3
GSE90067,MONDO_0021138,2,0.75,4,3
GSE74018,MONDO_0021138,2,0.75,4,3
GSE90136,MONDO_0021138,2,0.75,4,3
GSE90655,MONDO_0021138,2,0.75,4,3
GSE78691,MONDO_0021138,2,0.75,4,3
GSE71185,MONDO_0021138,2,0.75,4,3
GSE97450,MONDO_0021138,2,0.75,4,3
GSE94840,MONDO_0021138,2,0.75,4,3
GSE88905,MONDO_0021138,2,0.75,4,3
GSE57147,MONDO_0021138,2,0.75,4,3
GSE87623,MONDO_0021138,2,0.75,4,3
GSE74650,MONDO_0021138,2,0.75,4,3
GSE65383,MONDO_0021138,2,0.75,4,3
GSE78224,MONDO_0021138,2,0.75,4,3
GSE68462,MONDO_0021138,2,0.75,4,3
GSE96061,MONDO_0021138,2,0.75,4,3
GSE100820,MONDO_0021138,2,0.75,4,3
GSE64545,MONDO_0021138,2,0.75,4,3
GSE66793,MONDO_0021138,2,0.75,4,3
GSE66068,MONDO_0021138,2,0.75,4,3
GSE45180,MONDO_0021138,2,0.75,4,3
GSE97078,MONDO_0021138,2,0.75,4,3
GSE84873,MONDO_0021138,2,0.75,4,3
GSE47454,MONDO_0021138,2,0.75,4,3
GSE72628,MONDO_0021138,2,0.75,4,3
GSE55385,MONDO_0021138,2,0.75,4,3
GSE75580,MONDO_0021138,2,0.75,4,3
GSE74161,MONDO_0021138,2,0.75,4,3
GSE80682,MONDO_0021138,2,0.75,4,3
GSE52623,MONDO_0021138,2,0.75,4,3
GSE74178,MONDO_0021138,2,0.75,4,3
GSE63751,MONDO_0021138,2,0.75,4,3
GSE72671,MONDO_0021138,2,0.75,4,3
GSE108367,MONDO_0021138,2,0.75,4,3
GSE77967,MONDO_0021138,2,0.75,4,3
GSE61969,MONDO_0021138,2,0.75,4,3
GSE75576,MONDO_0021138,2,0.75,4,3
GSE74690,MONDO_0021138,2,0.75,4,3
GSE88841,MONDO_0021138,2,0.75,4,3
GSE75615,MONDO_0021138,2,0.75,4,3
GSE58732,MONDO_0021138,2,0.75,4,3
GSE53599,MONDO_0021138,2,0.75,4,3
GSE69654,MONDO_0021138,2,0.75,4,3
GSE84703,MONDO_0021138,2,0.75,4,3
GSE42990,MONDO_0021138,2,0.75,4,3
GSE69786,MONDO_0021138,2,0.75,4,3
GSE100990,MONDO_0021138,2,0.75,4,3
GSE83204,MONDO_0021138,2,0.75,4,3
GSE72857,MONDO_0021138,2,0.75,4,3
GSE68391,MONDO_0021138,2,0.75,4,3
GSE70243,MONDO_0021138,2,0.75,4,3
GSE104138,MONDO_0021138,2,0.75,4,3
GSE70235,MONDO_0021138,2,0.75,4,3
GSE77185,MONDO_0021138,2,0.75,4,3
GSE96607,MONDO_0021138,2,0.5,4,2
GSE81842,MONDO_0021138,2,0.75,4,3
GSE64910,MONDO_0021138,2,0.25,4,1
GSE63681,MONDO_0021138,2,0.75,4,3
GSE69858,MONDO_0021138,2,0.75,4,3
GSE60367,MONDO_0021138,2,0.75,4,3
GSE52870,MONDO_0021138,2,0.75,4,3
GSE107653,MONDO_0021138,2,0.75,4,3
GSE72487,MONDO_0021138,2,0.75,4,3
GSE66232,MONDO_0021138,2,0.75,4,3
GSE109653,MONDO_0021138,2,0.75,4,3
GSE99656,MONDO_0021138,2,0.75,4,3
GSE67609,MONDO_0021138,2,0.75,4,3
GSE70031,MONDO_0021138,2,0.5,4,2
GSE84961,MONDO_0021138,2,0.5,4,2
GSE70240,MONDO_0021138,2,0.0,4,0
GSE89264,MONDO_0021310,2,0.5,2,1
GSE88764,MONDO_0021312,3,0.75,4,3
GSE89264,MONDO_0021315,3,0.5,6,3
GSE94583,MONDO_0021321,5,0.8333333333333334,6,5
GSE89264,MONDO_0021345,3,0.0,4,0
GSE54246,MONDO_0023644,3,0.75,4,3
GSE85731,MONDO_0024331,3,0.6666666666666666,6,4
GSE78696,MONDO_0024331,3,0.6666666666666666,6,4
GSE60837,MONDO_0024331,3,0.6666666666666666,6,4
GSE67186,MONDO_0024331,3,0.6666666666666666,6,4
GSE53190,MONDO_0024331,3,0.6666666666666666,6,4
GSE100276,MONDO_0024331,3,0.5,6,3
GSE106330,MONDO_0024331,3,0.6666666666666666,6,4
GSE71513,MONDO_0024331,3,0.6666666666666666,6,4
GSE98496,MONDO_0024331,3,0.5,6,3
GSE90153,MONDO_0024331,3,0.5,6,3
GSE72560,MONDO_0024331,3,0.5,6,3
GSE86895,MONDO_0024331,3,0.8333333333333334,6,5
GSE64054,MONDO_0024331,3,0.3333333333333333,6,2
GSE96972,MONDO_0024331,3,0.0,6,0
GSE38983,MONDO_0024331,3,0.6666666666666666,6,4
GSE67634,MONDO_0024331,3,0.0,6,0
GSE78902,MONDO_0024331,3,0.3333333333333333,6,2
GSE63256,MONDO_0024331,3,0.3333333333333333,6,2
GSE97013,MONDO_0024331,3,0.5,6,3
GSE81066,MONDO_0024331,3,0.3333333333333333,6,2
GSE57533,MONDO_0024331,3,0.3333333333333333,6,2
GSE90800,MONDO_0024331,3,0.3333333333333333,6,2
GSE81212,MONDO_0024331,3,0.5,6,3
GSE38539,MONDO_0024622,3,0.5,6,3
GSE85648,MONDO_0024622,3,0.5,6,3
GSE98690,MONDO_0024622,3,0.3333333333333333,6,2
GSE85793,MONDO_0024622,3,0.5,6,3
GSE68949,MONDO_0024622,3,0.3333333333333333,6,2
GSE95016,MONDO_0024622,3,0.3333333333333333,6,2
GSE54113,MONDO_0024622,3,0.3333333333333333,6,2
GSE71843,MONDO_0024637,1,0.0,1,0
GSE41293,MONDO_0024637,1,0.0,1,0
GSE81476,MONDO_0024637,1,0.0,1,0
GSE97489,MONDO_0024637,1,0.0,1,0
GSE69285,MONDO_0024637,1,0.0,1,0
GSE84447,MONDO_0024880,2,0.5,2,1
GSE94583,MONDO_0024880,2,0.5,2,1
GSE108811,MONDO_0024880,2,0.5,2,1
GSE69751,MONDO_0024880,2,0.5,2,1
GSE84447,MONDO_0024881,1,0.0,1,0
GSE94583,MONDO_0024881,1,0.0,1,0
GSE108811,MONDO_0024881,1,0.0,1,0
GSE69751,MONDO_0024881,1,0.0,1,0
GSE68472,MONDO_0024885,3,0.6666666666666666,6,4
GSE84078,MONDO_0024885,3,0.6666666666666666,6,4
GSE67207,MONDO_0024885,3,0.6666666666666666,6,4
GSE86301,MONDO_0040677,2,0.0,2,0
GSE72480,MONDO_0040677,2,0.0,2,0
GSE76075,MONDO_0040677,2,0.0,2,0
GSE81941,MONDO_0040677,2,0.0,2,0
GSE54246,MONDO_0044710,4,0.8571428571428571,7,6
GSE55870,MONDO_0044710,4,0.14285714285714285,7,1
GSE54246,MONDO_0044925,3,0.875,8,7
GSE90459,MONDO_0100342,2,0.75,4,3
GSE46688,MONDO_0100342,2,0.75,4,3
GSE102345,MONDO_0100342,2,0.75,4,3
GSE79437,MONDO_0100342,2,0.75,4,3
GSE75589,MONDO_0100342,2,0.75,4,3
GSE75300,MONDO_0100342,2,0.75,4,3
GSE71493,MONDO_0100342,2,0.75,4,3
GSE80087,MONDO_0100342,2,0.75,4,3
GSE65831,MONDO_0100342,2,0.75,4,3
GSE94239,MONDO_0100342,2,0.75,4,3
GSE76184,MONDO_0100342,2,0.75,4,3
GSE63853,MONDO_0100342,2,0.75,4,3
GSE64411,MONDO_0100342,2,0.75,4,3
GSE79889,MONDO_0100342,2,0.75,4,3
GSE73127,MONDO_0100342,2,0.75,4,3
GSE73447,MONDO_0100342,2,0.75,4,3
GSE100464,MONDO_0100342,2,0.75,4,3
