ID,child,parent,child_score,parent_score,delta,child_gt_parent
GSE83501,MONDO_0000376,MONDO_0004992,3.2146830300481315,-0.4246835210490787,3.6393665510972104,True
GSE80802,MONDO_0000376,MONDO_0004992,3.169655882174772,0.2034570508839735,2.9661988312907983,True
GSE86874,MONDO_0000376,MONDO_0004992,3.148264690785083,0.1698911972181255,2.9783734935669575,True
GSE79209,MONDO_0000376,MONDO_0004992,3.1264518009790225,0.0390279358597609,3.087423865119262,True
GSE81167,MONDO_0000376,MONDO_0004992,3.0392053796047094,0.096611403883053,2.9425939757216564,True
GSE39121,MONDO_0000376,MONDO_0004992,3.031366083001473,0.1782687663180437,2.8530973166834293,True
GSE84789,MONDO_0000376,MONDO_0004992,2.9027915879206367,0.2789990851861155,2.6237925027345215,True
GSE94405,MONDO_0000376,MONDO_0004992,2.8809214541831567,0.0513845749122416,2.8295368792709152,True
GSE57681,MONDO_0000376,MONDO_0004992,2.8786718635567032,0.044908598481094,2.8337632650756093,True
GSE68919,MONDO_0000376,MONDO_0004992,2.843922329316706,0.1417231708944934,2.7021991584222125,True
GSE97168,MONDO_0000376,MONDO_0004992,2.767658084891959,-0.1395745317112522,2.907232616603211,True
GSE77219,MONDO_0000376,MONDO_0004992,2.606489226407733,-0.4272062736601061,3.033695500067839,True
GSE90781,MONDO_0000376,MONDO_0004992,2.599200059844192,0.2754883220613335,2.3237117377828587,True
GSE83717,MONDO_0000376,MONDO_0004992,2.5990633986615554,-0.9849634312556584,3.5840268299172138,True
GSE49155,MONDO_0000376,MONDO_0004992,2.5951565735145072,0.0094688951076389,2.5856876784068685,True
GSE86956,MONDO_0000376,MONDO_0004992,2.5702896695680586,0.0421246680410904,2.5281650015269683,True
GSE56356,MONDO_0000376,MONDO_0004992,2.4847110141837265,0.045682231893077,2.4390287822906496,True
GSE103016,MONDO_0000376,MONDO_0004992,2.4659316312588686,0.3026519267308877,2.163279704527981,True
GSE99149,MONDO_0000376,MONDO_0004992,2.446899232956845,0.2223335056407405,2.2245657273161044,True
GSE80182,MONDO_0000376,MONDO_0004992,2.446258961074336,0.1623587083351313,2.2839002527392047,True
GSE29006,MONDO_0000376,MONDO_0004992,2.2556375411953327,-0.0902160453807068,2.3458535865760393,True
GSE52248,MONDO_0000376,MONDO_0004992,2.2392583421134247,0.2701420100506198,1.969116332062805,True
GSE38945,MONDO_0000376,MONDO_0004992,2.1986768833311205,0.3342772197949156,1.864399663536205,True
GSE101558,MONDO_0000376,MONDO_0004992,2.161405023174463,-0.3361058826195149,2.4975109057939777,True
GSE56231,MONDO_0000376,MONDO_0004992,2.098608416860324,-1.019905758920627,3.118514175780951,True
GSE85001,MONDO_0000376,MONDO_0004992,2.082346866326941,0.0756691454337302,2.0066777208932107,True
GSE84852,MONDO_0000376,MONDO_0004992,2.081520526609125,0.0700425248101952,2.0114780017989298,True
GSE74484,MONDO_0000376,MONDO_0004992,2.080905628156405,0.3087143737686512,1.7721912543877538,True
GSE72956,MONDO_0000376,MONDO_0004992,1.951311570426448,0.2804231303298956,1.6708884400965525,True
GSE90728,MONDO_0000376,MONDO_0004992,1.93093139847034,0.1947010990510176,1.7362302994193224,True
GSE72001,MONDO_0000376,MONDO_0004992,1.915881891246712,-0.0379056363542612,1.953787527600973,True
GSE87340,MONDO_0000376,MONDO_0004992,1.907515216724352,0.1192648210051762,1.788250395719176,True
GSE57148,MONDO_0000376,MONDO_0004992,1.905461901936416,-1.57513225998953,3.4805941619259464,True
GSE81687,MONDO_0000376,MONDO_0004992,1.8343884533151509,-0.3058179162479685,2.1402063695631193,True
GSE60052,MONDO_0000376,MONDO_0004992,1.7643451280867253,-0.0649744413698666,1.8293195694565918,True
GSE84776,MONDO_0000376,MONDO_0004992,1.7610999696961969,0.2212069338591335,1.5398930358370633,True
GSE74866,MONDO_0000376,MONDO_0004992,1.7575508004368747,-0.0719385566550387,1.8294893570919135,True
GSE94937,MONDO_0000376,MONDO_0004992,1.6924624070563654,-0.4006604451717484,2.093122852228114,True
GSE94555,MONDO_0000376,MONDO_0004992,1.676134485835156,-0.5846773471947312,2.260811833029887,True
GSE86618,MONDO_0000376,MONDO_0004992,1.676134485835156,-0.5846773471947312,2.260811833029887,True
GSE80136,MONDO_0000376,MONDO_0004992,1.675236733436028,-0.1602356293608276,1.8354723627968557,True
GSE90729,MONDO_0000376,MONDO_0004992,1.668496450137852,0.1822065991551237,1.4862898509827285,True
GSE47095,MONDO_0000376,MONDO_0004992,1.661036339950991,0.0811038211346473,1.5799325188163438,True
GSE66627,MONDO_0000376,MONDO_0004992,1.6547632593506671,-0.5398621731699627,2.19462543252063,True
GSE64741,MONDO_0000376,MONDO_0004992,1.6483846132041395,0.2195555200045822,1.4288290931995573,True
GSE61910,MONDO_0000376,MONDO_0004992,1.6368250105155666,0.2186851992795436,1.418139811236023,True
GSE54159,MONDO_0000376,MONDO_0004992,1.586648479212251,-0.2628320746875286,1.8494805538997796,True
GSE91061,MONDO_0000376,MONDO_0004992,1.5466536616307716,-0.6210807238460363,2.167734385476808,True
GSE93999,MONDO_0000376,MONDO_0004992,1.5401760465166157,-1.908373084140177,3.448549130656793,True
GSE73696,MONDO_0000376,MONDO_0004992,1.540001403455142,0.1592180976693747,1.3807833057857672,True
GSE79668,MONDO_0000376,MONDO_0004992,1.5372645765555972,0.5123801430632333,1.024884433492364,True
GSE122818,MONDO_0000376,MONDO_0004992,1.527395316466256,0.379273180077833,1.1481221363884229,True
GSE79688,MONDO_0000376,MONDO_0004992,1.52611321264001,-0.2290982375753503,1.7552114502153604,True
GSE77422,MONDO_0000376,MONDO_0004992,1.5241335605141213,0.2820805342435959,1.2420530262705254,True
GSE56742,MONDO_0000376,MONDO_0004992,1.5125150535857366,-0.0271885626918462,1.5397036162775828,True
